method,metric,count,mean,std,median,ci95_low,ci95_high,numerator,denominator
POV_ENDPOINT_PROJECTION,reference_distance,192,1.5934182047830185,0.21577027373587027,1.5644113065884127,1.5632386025816594,1.6235289848509484,,
POV_ENDPOINT_PROJECTION,trajectory_distortion_vs_plain,192,6.548178958396117,1.0259784928678366,6.351000785827637,6.397430239617824,6.688931742496789,,
POV_ENDPOINT_PROJECTION,planning_latency_sec,192,6.554647141602497,0.9905357366527426,6.728366496507078,6.412740630446365,6.701825463282344,,
POV_ENDPOINT_PROJECTION,fm_latency_sec,192,0.04890042811833458,0.0006439601809949475,0.048783496516989544,0.04881425540077847,0.04899469450923183,,
POV_ENDPOINT_PROJECTION,projection_latency_sec,192,6.423797698763944,0.9906162748990993,6.598140559479361,6.284322257363897,6.5581957689079,,
POV_ENDPOINT_PROJECTION,projection_solver_latency_sec,192,0.7119021807496514,0.12090761906407625,0.7282655044691637,0.6943703486153102,0.7287925872353904,,
POV_ENDPOINT_PROJECTION,projection_calls,192,7.0,0.0,7.0,7.0,7.0,,
POV_ENDPOINT_PROJECTION,failed_projection_solves,192,2.9270833333333335,1.4704402707617321,3.0,2.7135416666666665,3.1458333333333335,,
POV_ENDPOINT_PROJECTION,projection_correction_sum,192,23.65702322202131,6.003000298088543,23.703136293803045,22.830110570509202,24.49818899815573,,
POV_ENDPOINT_PROJECTION,final_correction_magnitude,192,2.7155433265165456,0.9178342923103324,2.5625113535560615,2.5905465386163056,2.8434895668854905,,
