method,scenario_id,category,task_id,seed,severity,collision,success,min_clearance,joint_limit_violation,velocity_violation,acceleration_violation,terminal_goal_error,joint_path_length,ee_path_length,smoothness,acceleration_cost,jerk_cost,reference_distance,terminal_joint_error,planning_latency_sec,fm_latency_sec,projection_latency_sec,projection_solver_latency_sec,projection_calls,failed_projection_solves,projection_correction_sum,optimizer_latency_sec,trajectory_distortion_vs_plain,projection_failure_rate
L1_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,0,medium,1.0,0.0,-0.054116567751543276,0.0,0.2380007621288298,0.0,0.25003397813785433,3.445576065443299,1.6376217049576982,0.02856941449513204,28.569414495132037,4923.5726569612325,0.08943292058140889,0.4870958658702646,3.4403026059735566,0.0455659709405154,3.3156221220851876,0.3519324188819155,3.0,3.0,0.0,3.3156221220851876,0.0018625606317073107,1.0
L05_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,0,medium,1.0,0.0,-0.054076521385744966,0.0,0.23970172967910752,0.0,0.24972484841178322,3.4457609961769826,1.6377409784793,0.02853179191625839,28.531791916258392,4916.5879851465215,0.0894916101308036,0.48674407393253377,3.4407845519599505,0.046714192954823375,3.3153207159484737,0.3508945850189775,3.0,3.0,0.0,3.3153207159484737,0.0,1.0
L05_NO_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,0,medium,1.0,0.0,-0.054076521385744966,0.0,0.23970172967910752,0.0,0.24972484841178322,3.4457609961769826,1.6377409784793,0.02853179191625839,28.531791916258392,4916.5879851465215,0.0894916101308036,0.48674407393253377,3.4418984149815515,0.04658020695205778,3.3159401859738864,0.35107774793868884,3.0,3.0,0.0,3.3159401859738864,0.0,1.0
PLAIN_FM,ood_narrow_004,NARROW_PASSAGE,4,1,medium,1.0,0.0,-0.06716574967683184,0.0,0.21849260892868028,1.074535846710205,0.2787190937092429,3.4424825932277936,1.6197147154154938,0.03939154114677798,39.39154114677798,8629.80761697012,0.09388675550325468,0.533956463720449,0.0703747519874014,0.04459859395865351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,1,medium,1.0,0.0,-0.0671657700933024,0.0,0.2184923109054564,1.074512004852295,0.27871920867062816,3.44248267527118,1.6197146004660565,0.039391631539690816,39.39163153969082,8629.834591740655,0.09388675112464431,0.5339565469362851,3.436366294976324,0.045559559017419815,3.3117442039656453,0.34839575306978077,3.0,3.0,0.0,3.3117442039656453,9.145189210357785e-07,1.0
L05_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,1,medium,1.0,0.0,-0.06716574967683184,0.0,0.21849260892868028,1.074535846710205,0.2787190937092429,3.4424825932277936,1.6197147154154938,0.03939154114677798,39.39154114677798,8629.80761697012,0.09388675550325468,0.533956463720449,3.4377316560130566,0.046452512964606285,3.3124571570078842,0.3477022862061858,3.0,3.0,0.0,3.3124571570078842,0.0,1.0
L05_NO_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,1,medium,1.0,0.0,-0.06716574967683184,0.0,0.21849260892868028,1.074535846710205,0.2787190937092429,3.4424825932277936,1.6197147154154938,0.03939154114677798,39.39154114677798,8629.80761697012,0.09388675550325468,0.533956463720449,3.4390069430228323,0.046385892026592046,3.31362177192932,0.3479126038728282,3.0,3.0,0.0,3.31362177192932,0.0,1.0
PLAIN_FM,ood_narrow_004,NARROW_PASSAGE,4,2,medium,1.0,0.0,-0.05150041691791238,0.0,0.15950829949378953,0.3120732307434082,0.2228166864862344,3.4569295577883743,1.6167055093867881,0.029769529173934717,29.769529173934718,3656.3022060597013,0.09099553978871347,0.4491363701424563,0.07027765898965299,0.04452405305346474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,2,medium,1.0,0.0,-0.05133305304481886,0.0,0.1536165293693541,0.3322434425354004,0.2225963434146601,3.4569400435199062,1.6172235539044995,0.029910084695518556,29.910084695518556,3717.094445876668,0.09090565401253287,0.44913601918710677,3.446808430016972,0.045500036037992686,3.3222894329810515,0.3556869890890084,3.0,3.0,0.0,3.3222894329810515,0.0030548647046089172,1.0
L05_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,2,medium,1.0,0.0,-0.05150041691791238,0.0,0.15950829949378953,0.3120732307434082,0.2228166864862344,3.4569295577883743,1.6167055093867881,0.029769529173934717,29.769529173934718,3656.3022060597013,0.09099553978871347,0.4491363701424563,3.4564504769514315,0.04654285591095686,3.330754169030115,0.3581981009338051,3.0,3.0,0.0,3.330754169030115,0.0,1.0
L05_NO_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,2,medium,1.0,0.0,-0.05150041691791238,0.0,0.15950829949378953,0.3120732307434082,0.2228166864862344,3.4569295577883743,1.6167055093867881,0.029769529173934717,29.769529173934718,3656.3022060597013,0.09099553978871347,0.4491363701424563,3.436855731997639,0.046569187950808555,3.3117195710074157,0.3552009619306773,3.0,3.0,0.0,3.3117195710074157,0.0,1.0
PLAIN_FM,ood_narrow_004,NARROW_PASSAGE,4,3,medium,1.0,0.0,-0.059136407691358736,0.0,0.1975323375701903,0.5185914039611816,0.24739857238283544,3.496557900060944,1.607074175484205,0.0343680638713004,34.36806387130039,6936.664238854556,0.07287046922975032,0.509936273497224,0.06990429700817913,0.04424397292314097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,3,medium,1.0,0.0,-0.059136393518733996,0.0,0.19753293361663804,0.518573522567749,0.2473984935266613,3.4965579319754507,1.6070742306718477,0.03436809481797476,34.36809481797476,6936.684325744768,0.07287047228731765,0.509936252606466,3.479018801008351,0.045696753019001335,3.3536741949501447,0.36052790976827964,3.0,3.0,0.0,3.3536741949501447,9.347509717372304e-07,1.0
L05_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,3,medium,1.0,0.0,-0.059136407691358736,0.0,0.1975323375701903,0.5185914039611816,0.24739857238283544,3.496557900060944,1.607074175484205,0.0343680638713004,34.36806387130039,6936.664238854556,0.07287046922975032,0.509936273497224,3.4545922339893878,0.047056811046786606,3.3281043070019223,0.35859961196547374,3.0,3.0,0.0,3.3281043070019223,0.0,1.0
L05_NO_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,3,medium,1.0,0.0,-0.059136407691358736,0.0,0.1975323375701903,0.5185914039611816,0.24739857238283544,3.496557900060944,1.607074175484205,0.0343680638713004,34.36806387130039,6936.664238854556,0.07287046922975032,0.509936273497224,3.453728405002039,0.04672789201140404,3.32779315096559,0.3571466418216005,3.0,3.0,0.0,3.32779315096559,0.0,1.0
PLAIN_FM,ood_narrow_004,NARROW_PASSAGE,4,4,medium,1.0,0.0,-0.07423352389463561,0.0,0.14109895792007432,0.6216716766357422,0.2713204905122053,3.4120036525414212,1.6148177801150436,0.03620950757918269,36.209507579182684,6175.889299285321,0.09639480542633222,0.505238761178439,0.07099343603476882,0.044982772145885974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,4,medium,1.0,0.0,-0.0742335541807308,0.0,0.1410992559432982,0.6216835975646973,0.2713205192916416,3.4120035262862847,1.6148177644923514,0.03620965555833529,36.209655558335285,6175.931509094968,0.09639481544816107,0.5052388904157232,3.437540674000047,0.04547725600423291,3.313075151934754,0.34397375292610377,3.0,3.0,0.0,3.313075151934754,9.460183605369821e-07,1.0
L05_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,4,medium,1.0,0.0,-0.07423352389463561,0.0,0.14109895792007432,0.6216716766357422,0.2713204905122053,3.4120036525414212,1.6148177801150436,0.03620950757918269,36.209507579182684,6175.889299285321,0.09639480542633222,0.505238761178439,3.4378632369916886,0.04634878900833428,3.3125200219801627,0.3447862681350671,3.0,3.0,0.0,3.3125200219801627,0.0,1.0
L05_NO_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,4,medium,1.0,0.0,-0.07423352389463561,0.0,0.14109895792007432,0.6216716766357422,0.2713204905122053,3.4120036525414212,1.6148177801150436,0.03620950757918269,36.209507579182684,6175.889299285321,0.09639480542633222,0.505238761178439,3.4337598480051383,0.04638948087813333,3.30855337792309,0.34268843982135877,3.0,3.0,0.0,3.30855337792309,0.0,1.0
PLAIN_FM,ood_narrow_004,NARROW_PASSAGE,4,5,medium,1.0,0.0,-0.046879961961304006,0.0,0.20631836023330674,0.20595908164978027,0.2329517085289863,3.509277021784588,1.6023004641666192,0.04265026997109783,42.65026997109783,8828.829801676777,0.09355103541403899,0.49784540008673256,0.07017612201161683,0.04447817598702386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,5,medium,1.0,0.0,-0.0469370926383485,0.0,0.20515100326538072,0.21206557750701904,0.23324411281657004,3.509128034124156,1.6025911722025903,0.042871623257373814,42.87162325737381,8877.01510633163,0.09342697034476455,0.49763173409621264,3.4480853530112654,0.045567468099761754,3.3232950858655386,0.3579732569050975,3.0,3.0,0.0,3.3232950858655386,0.0025095304008573294,1.0
L05_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,5,medium,1.0,0.0,-0.046879961961304006,0.0,0.20631836023330674,0.20595908164978027,0.2329517085289863,3.509277021784588,1.6023004641666192,0.04265026997109783,42.65026997109783,8828.829801676777,0.09355103541403899,0.49784540008673256,3.4502643069718033,0.046372758923098445,3.3245055120205507,0.3551345802261494,3.0,3.0,0.0,3.3245055120205507,0.0,1.0
L05_NO_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,5,medium,1.0,0.0,-0.046879961961304006,0.0,0.20631836023330674,0.20595908164978027,0.2329517085289863,3.509277021784588,1.6023004641666192,0.04265026997109783,42.65026997109783,8828.829801676777,0.09355103541403899,0.49784540008673256,3.4434858050080948,0.04624981706729159,3.318242985988036,0.35420775989769027,3.0,3.0,0.0,3.318242985988036,0.0,1.0
PLAIN_FM,ood_narrow_004,NARROW_PASSAGE,4,6,medium,1.0,0.0,-0.046633322239248265,0.0,0.16229407157897935,2.290470600128174,0.21711988102292024,3.5033985456359376,1.6434782903575036,0.0362070517719278,36.2070517719278,7286.543891116176,0.08044570865358583,0.4744546672852493,0.07008790003601462,0.044404364947695285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,6,medium,1.0,0.0,-0.04673476995424514,0.0,0.16252533760070786,2.2316110134124756,0.2171512225418061,3.50337269593556,1.6434967602248203,0.03608828847949197,36.08828847949197,7248.8441340675045,0.08041026000244478,0.4746997465424364,3.440257110982202,0.045313852024264634,3.316114252025727,0.34564858203521,3.0,3.0,0.0,3.316114252025727,0.002372086513787508,1.0
L05_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,6,medium,1.0,0.0,-0.046633322239248265,0.0,0.16229407157897935,2.290470600128174,0.21711988102292024,3.5033985456359376,1.6434782903575036,0.0362070517719278,36.2070517719278,7286.543891116176,0.08044570865358583,0.4744546672852493,3.4529682120191865,0.0462372149922885,3.3272188089904375,0.345667703950312,3.0,3.0,0.0,3.3272188089904375,0.0,1.0
L05_NO_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,6,medium,1.0,0.0,-0.046633322239248265,0.0,0.16229407157897935,2.290470600128174,0.21711988102292024,3.5033985456359376,1.6434782903575036,0.0362070517719278,36.2070517719278,7286.543891116176,0.08044570865358583,0.4744546672852493,3.4633399219601415,0.04646585101727396,3.337162958981935,0.3454688820056617,3.0,3.0,0.0,3.337162958981935,0.0,1.0
PLAIN_FM,ood_narrow_004,NARROW_PASSAGE,4,7,medium,1.0,0.0,-0.06966452736972535,0.0,0.1756536331415175,0.5966496467590332,0.2536525358919743,3.5127044904321023,1.6029505468902652,0.035902318009454384,35.90231800945438,6418.824896274075,0.07288603945834396,0.4827561552140545,0.07153903797734529,0.04519861692097038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,7,medium,1.0,0.0,-0.06937173721237268,0.0,0.17347336974143968,0.5969774723052979,0.2541429959659386,3.5123556387476893,1.6025013624350486,0.03592083266622072,35.92083266622071,6430.744006073582,0.07285128270213939,0.4829622483694415,3.463096009043511,0.04583645291859284,3.3373588789836504,0.350338653777726,3.0,3.0,0.0,3.3373588789836504,0.0025213672779500484,1.0
L05_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,7,medium,1.0,0.0,-0.06839415583574275,0.0,0.16057760682106004,0.4783284664154053,0.25764245326987306,3.488466440216235,1.5951652771526643,0.03544595578369898,35.445955783698984,6248.584060328735,0.07610430454740068,0.5037298087368308,2.9167449469678104,0.04642047797096893,2.789813484007027,0.29299041588092223,3.0,2.0,2.335129676633534,2.789813484007027,0.09272501617670059,0.6666666666666666
L05_NO_REPLACE,ood_narrow_004,NARROW_PASSAGE,4,7,medium,1.0,0.0,-0.06839415583574275,0.0,0.16057760682106004,0.4783284664154053,0.25764245326987306,3.488466440216235,1.5951652771526643,0.03544595578369898,35.445955783698984,6248.584060328735,0.07610430454740068,0.5037298087368308,2.9084239680087194,0.04635122895706445,2.7823952609323896,0.29221014387439936,3.0,2.0,2.335129676679865,2.7823952609323896,0.09272501617670059,0.6666666666666666
PLAIN_FM,ood_narrow_005,NARROW_PASSAGE,5,0,hard,0.0,0.0,0.06211401509951596,0.0,0.0,0.0,1.022117422700205,1.1164828773471513,0.6803267121456349,0.017545730807246862,17.545730807246862,4111.026188510803,0.0906913099653544,1.3879079496764932,0.07073744502849877,0.04470988403772935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,0,hard,1.0,0.0,-0.04927876144643489,0.0,0.0,0.0,0.6279443390143777,1.2286651340758534,0.8388219084060538,0.019365908571919777,19.36590857191978,576.2708152706297,0.236854973609591,1.1620615980346325,0.4037634239648469,0.045518965984229,0.2786507309647277,0.031104151043109596,3.0,0.0,4.498218080871535,0.2786507309647277,1.4258334636688232,0.0
L05_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,0,hard,1.0,0.0,-0.06747285228658628,0.0,0.0,0.0,0.6119214742690727,1.2699042232910207,0.869225732099577,0.020366362473263733,20.366362473263735,602.2447237841399,0.24335667886028017,1.1690217964300342,0.4046823679818772,0.046280936046969146,0.2787713749567047,0.030705438985023648,3.0,0.0,4.6870956100313075,0.2787713749567047,1.4685766696929932,0.0
L05_NO_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,0,hard,0.0,0.0,0.017580514917333437,0.0,0.0,0.0,0.823264264674179,1.012489455839119,0.6824917812160277,0.009712861912463566,9.712861912463566,1088.1873218822059,0.15017342846525625,1.2074833679791928,0.40482855297159404,0.046314956969581544,0.2789567590225488,0.030713420012034476,3.0,0.0,4.6870956100313075,0.2789567590225488,0.7896624803543091,0.0
PLAIN_FM,ood_narrow_005,NARROW_PASSAGE,5,1,hard,0.0,0.0,0.0600660545394361,0.0,0.0,0.9047162532806396,1.0450651345343036,1.156846975839974,0.7004637719845057,0.04215204332185518,42.15204332185519,12247.108248056727,0.10941835242591517,1.405498145135396,0.07036653504474089,0.04449929902330041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,1,hard,1.0,0.0,-0.05733046153263463,0.0,0.0,0.0,0.6241532291379555,1.2381969695489135,0.8385536172553747,0.020123907435486865,20.123907435486867,593.0396819417759,0.24848186903132258,1.1582982077369155,0.5878414379549213,0.04565717792138457,0.46270386496325955,0.04985623405082151,3.0,0.0,4.843208576209447,0.46270386496325955,1.5451284646987915,0.0
L05_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,1,hard,1.0,0.0,-0.06462177648409742,0.0,0.0,0.0,0.6105280762979116,1.2751613391039063,0.8677738599302712,0.02028275222688536,20.28275222688536,577.7334954054191,0.25154257547801917,1.1716420701574377,0.5851954050012864,0.046351368189789355,0.45939624396851286,0.04665182693861425,3.0,0.0,4.950449107307477,0.45939624396851286,1.5627504587173462,0.0
L05_NO_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,1,hard,0.0,0.0,0.015055317237886445,0.0,0.0,0.0,0.8396345064292896,1.0030598464676372,0.6708269342171431,0.01548400029317687,15.484000293176871,3037.3492395248113,0.15531066281552053,1.2068564373281352,0.5851721439976245,0.046428379020653665,0.45919362804852426,0.04664729710202664,3.0,0.0,4.950449107307477,0.45919362804852426,0.8388123512268066,0.0
PLAIN_FM,ood_narrow_005,NARROW_PASSAGE,5,2,hard,0.0,0.0,0.0738333407717459,0.0,0.0,0.0,1.0336687510767517,1.0716581411983679,0.6536235858108681,0.01694439445479734,16.94439445479734,3996.3871920305046,0.08620262255488792,1.3893002013188587,0.07083210704149678,0.04475243401248008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,2,hard,1.0,0.0,-0.052864544060106655,0.0,0.0,0.0,0.6236585402991189,1.1905768063539437,0.8217193447967441,0.01853112830924708,18.53112830924708,553.6669639937486,0.2386586701438034,1.1520092977720864,0.4052460829843767,0.04583456297405064,0.27974768896820024,0.031842031981796026,3.0,0.0,4.564829998006081,0.27974768896820024,1.4352699518203735,0.0
L05_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,2,hard,1.0,0.0,-0.07297946283215145,0.0,0.0,0.0,0.6051781923282352,1.2376746145717235,0.8549292786411963,0.019858627011957397,19.858627011957395,586.8860376483821,0.24632113883064405,1.157541897738095,0.4047175080049783,0.04635729704750702,0.27916775504127145,0.031721278035547584,3.0,0.0,4.7575898595747566,0.27916775504127145,1.4861940145492554,0.0
L05_NO_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,2,hard,0.0,0.0,0.022245633884906274,0.0,0.0,0.0,0.8261018547857368,0.9646891303594998,0.6616151249616008,0.008496981421886929,8.496981421886929,1001.1605613312825,0.1526545357135054,1.199057976229564,0.4054415670107119,0.04634347598766908,0.2796187280328013,0.03172925900435075,3.0,0.0,4.7575898595747566,0.2796187280328013,0.798423707485199,0.0
PLAIN_FM,ood_narrow_005,NARROW_PASSAGE,5,3,hard,0.0,0.0,0.04891355247496619,0.0,0.0,0.0,1.0067554564581673,1.0817916043803142,0.6568110565760475,0.016109130698293228,16.109130698293228,3548.538871274864,0.09432017604012172,1.3439951106261947,0.07078183599514887,0.04470159305492416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,3,hard,1.0,0.0,-0.03531974800151258,0.0,0.0,0.0,0.644439476556181,1.1753506628311658,0.8065895475991269,0.01775472377043741,17.75472377043741,521.8040535476475,0.2315220688635145,1.1538488098560042,0.40448044100776315,0.04560912697343156,0.2794941939646378,0.03188668203074485,3.0,0.0,4.32641226685158,0.2794941939646378,1.3277220726013184,0.0
L05_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,3,hard,1.0,0.0,-0.052175347019708745,0.0,0.0,0.0,0.6299776241871013,1.2239775792142615,0.8416928104260445,0.019232501223164,19.232501223164004,568.7637711011995,0.23627499686011505,1.1588950575030121,0.403503343986813,0.046166722022462636,0.27849400497507304,0.03132631705375388,3.0,0.0,4.509051214639708,0.27849400497507304,1.361053705215454,0.0
L05_NO_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,3,hard,0.0,0.0,0.012219880623740409,0.0,0.0,0.0,0.8226952869443794,0.9861000736818754,0.6711497001695017,0.0093688132796661,9.3688132796661,1042.360916903906,0.15265326447706218,1.1870241860568511,0.4049642139580101,0.04637592600192875,0.27912186400499195,0.03130153601523489,3.0,0.0,4.509051214639708,0.27912186400499195,0.7349351644515991,0.0
PLAIN_FM,ood_narrow_005,NARROW_PASSAGE,5,4,hard,0.0,0.0,0.05522252266221016,0.0,0.0,0.0,1.0186488474379949,1.1156055301634478,0.6657330090138256,0.024067912260905544,24.067912260905548,5853.926269629373,0.09426867265377828,1.3693979545731974,0.07066994195338339,0.04462981101823971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,4,hard,1.0,0.0,-0.051160340622232986,0.0,0.0,0.0,0.62671656193372,1.2035933372028524,0.8048036982243265,0.01875570896730938,18.75570896730938,562.4931251809073,0.2382770595745534,1.166624486858283,0.4036553779733367,0.04570536804385483,0.2783903029630892,0.030868383997585624,3.0,0.0,4.665578234073931,0.2783903029630892,1.445936918258667,0.0
L05_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,4,hard,1.0,0.0,-0.07203959944670099,0.0,0.0,0.0,0.6077521316719455,1.2517848517892503,0.8357812609504041,0.02004670691806365,20.04670691806365,595.190016621072,0.24654666691335225,1.1715291656012627,0.4076260859728791,0.04646670102374628,0.28130179102299735,0.03169894794700667,3.0,0.0,4.872978555835809,0.28130179102299735,1.4964649677276611,0.0
L05_NO_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,4,hard,0.0,0.0,0.012923870660485462,0.0,0.0,0.0,0.8208027969931363,0.9907119862341789,0.6510719776496263,0.01091166455218584,10.91166455218584,1538.836322039483,0.15222940732408538,1.1952126862139956,0.4098450660239905,0.047398404916748405,0.28156030899845064,0.03184014203725383,3.0,0.0,4.872978555835809,0.28156030899845064,0.8045756220817566,0.0
PLAIN_FM,ood_narrow_005,NARROW_PASSAGE,5,5,hard,0.0,0.0,0.062102482270817896,0.0,0.0,0.0,1.024111589195384,1.1134464589320625,0.6794110244132979,0.028927031792266078,28.92703179226608,7491.359719395606,0.0806604657728384,1.3826478225538388,0.07138327200664207,0.04515114502282813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,5,hard,1.0,0.0,-0.04804800642558729,0.0,0.0,0.0,0.6336864569646086,1.1819245102233398,0.8417684869743539,0.017847773237927633,17.847773237927637,518.4848897850535,0.2332070814838268,1.1553491955909183,0.4995343679911457,0.04611591203138232,0.3731573039549403,0.04037991492077708,3.0,0.0,4.303079432110537,0.3731573039549403,1.3731403350830078,0.0
L05_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,5,hard,1.0,0.0,-0.06463886937398947,0.0,0.0,0.0,0.618615796100929,1.2163102841864244,0.8701895655876467,0.01819985676844582,18.199856768445823,510.06404259292816,0.23901071045369415,1.162396384321367,0.4987400670070201,0.046538483002223074,0.37230563996126875,0.03967800398822874,3.0,0.0,4.466214685635248,0.37230563996126875,1.4106214046478271,0.0
L05_NO_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,5,hard,0.0,0.0,0.01790878907706997,0.0,0.0,0.0,0.828705983435986,0.9837739914217967,0.6848620113283138,0.012326450077567053,12.326450077567053,1928.5544031248492,0.1481244700687651,1.2031109152727768,0.496298398997169,0.046613334969151765,0.37027795397443697,0.03952536097494885,3.0,0.0,4.466214685635248,0.37027795397443697,0.7570211291313171,0.0
PLAIN_FM,ood_narrow_005,NARROW_PASSAGE,5,6,hard,0.0,0.0,0.08692478872123198,0.0,0.0,0.5483579635620117,1.0551989008686762,1.0897883294912807,0.6756903938331393,0.026591382312920686,26.591382312920686,7245.565441021285,0.10036865705570959,1.3879844989543602,0.07090397900901735,0.04480997397331521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,6,hard,1.0,0.0,-0.057244897608957596,0.0,0.0,0.0,0.6192445043343017,1.2067935626912658,0.8270383296891501,0.01908250785125354,19.08250785125354,548.9430559237895,0.24491319900019726,1.129914407781866,0.4048216179944575,0.04559336701640859,0.2795118919457309,0.032086017017718405,3.0,0.0,4.831934018281729,0.2795118919457309,1.500291347503662,0.0
L05_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,6,hard,1.0,0.0,-0.08160795883036001,0.0,0.0,0.0,0.5980281549762575,1.2748966428071613,0.8748857346436518,0.02151034381652961,21.510343816529613,629.2048693432806,0.25472073486036906,1.1377202548558036,0.4057789639919065,0.046354907972272485,0.280227781040594,0.032175760017707944,3.0,0.0,5.040149081541807,0.280227781040594,1.5576446056365967,0.0
L05_NO_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,6,hard,0.0,0.0,0.02809229479177068,0.0,0.0,0.0,0.8346080543877837,0.980266160100228,0.6622721413572097,0.011009826292093905,11.009826292093905,1723.0674590576816,0.1573329186151133,1.1841618913534322,0.4040643769549206,0.04614161100471392,0.27887037297477946,0.032204148999881,3.0,0.0,5.040149081541807,0.27887037297477946,0.8382166624069214,0.0
PLAIN_FM,ood_narrow_005,NARROW_PASSAGE,5,7,hard,0.0,0.0,0.0426015810084385,0.0,0.0,1.5700232982635498,1.011406730825788,1.131606928041124,0.6934784162688625,0.03888610385704361,38.88610385704361,10488.130298858157,0.09802681047335225,1.3800213287044023,0.07194503705250099,0.04557104397099465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,7,hard,1.0,0.0,-0.034081388001345664,0.0,0.0,0.0,0.6505014031200126,1.086950260562155,0.7840952274630831,0.012717419805903685,12.717419805903685,413.3876344256437,0.23720614213728122,1.1696537881199873,0.4952201879932545,0.045565645094029605,0.37005181598942727,0.04009980597766116,3.0,0.0,4.117902580219004,0.37005181598942727,1.4086451530456543,0.0
L05_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,7,hard,1.0,0.0,-0.05445775944237638,0.0,0.0,0.0,0.6311326390235247,1.2319611501623542,0.853972689810379,0.018755994881869187,18.755994881869185,538.6588591375752,0.23247101822956934,1.1736521076383775,0.49539397400803864,0.04631717695156112,0.36987673200201243,0.04026925197103992,3.0,0.0,4.565191012350356,0.36987673200201243,1.4035680294036865,0.0
L05_NO_REPLACE,ood_narrow_005,NARROW_PASSAGE,5,7,hard,0.0,0.0,0.009301263237634666,0.0,0.0,0.0,0.8282161957108596,1.0054754241460222,0.6918283987728425,0.014625253154742168,14.625253154742168,2651.717561181588,0.14679254866044333,1.2097776051515907,0.49678885098546743,0.046522933058440685,0.37103907408891246,0.04033841390628368,3.0,0.0,4.565191012350356,0.37103907408891246,0.7598446011543274,0.0
PLAIN_FM,ood_narrow_006,NARROW_PASSAGE,0,0,mild,0.0,0.0,0.21013779545964476,0.0,0.26482270326614366,3.9021146297454834,0.4667795981086212,3.2125233831537368,0.8903069096375384,0.0547209868745947,54.7209868745947,12386.080328951233,0.13812201875114405,1.43700027116363,0.07109723403118551,0.04483904701191932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_narrow_006,NARROW_PASSAGE,0,0,mild,0.0,0.0,0.1681512377627348,0.0,0.0,0.0,0.367612138680108,2.260237471810168,0.857509090229871,0.018634591172493907,18.634591172493906,299.20024497140196,0.4232916605603052,1.8973634052926005,0.49791518098209053,0.04562764510046691,0.37222829600796103,0.041409632947761565,3.0,0.0,6.559362284262287,0.37222829600796103,2.1957743167877197,0.0
L05_REPLACE,ood_narrow_006,NARROW_PASSAGE,0,0,mild,0.0,0.0,0.1822476147653912,0.0,0.0,0.0,0.36207655456515614,2.4894002774088513,0.8713389879821303,0.02837823795572994,28.378237955729936,522.0006674060849,0.37399729517906455,1.8183638939339113,0.5885066469782032,0.0466413070098497,0.46218662505270913,0.048561887990217656,3.0,0.0,5.521362729816901,0.46218662505270913,1.9308083057403564,0.0
