method,task_id,seed,collision,success,min_clearance,joint_limit_violation,velocity_violation,acceleration_violation,terminal_goal_error,joint_path_length,ee_path_length,smoothness,acceleration_cost,jerk_cost,reference_distance,terminal_joint_error,planning_latency_sec,fm_latency_sec,projection_latency_sec,projection_solver_latency_sec,projection_calls,failed_projection_solves,projection_correction_sum,trajectory_distortion_vs_plain,projection_failure_rate,trigger_fraction,zero_projection_trajectory
POV_L025_ADAPTIVE,2,23,0.0,0.0,0.07400399286472432,0.0,0.0,1.243455410003662,0.36618466963900914,2.460693342726657,1.0653329786190702,0.03781653521490931,37.816535214909315,8359.773170159706,0.13916103103955385,1.6040921034805147,1.3857525429921225,0.04786618601065129,1.2597960379789583,0.13822075980715454,7.0,0.0,22.348963951749855,0.7031607627868652,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,2,23,1.0,0.0,-0.010071465668820369,0.0,0.002003472709655618,0.0,0.51171287626948,2.3085419544697916,1.310885061974215,0.027617694618220057,27.61769461822006,503.19122183379864,0.7459009227764103,2.7047531364063317,0.16953579697292298,0.043308525055181235,0.09027938899816945,0.010299352987203747,1.0,0.0,3.8708969695686393,3.870896816253662,0.0,0.0,0.0
PLAIN_FM,2,24,0.0,0.0,0.07795016223562744,0.0,0.35474376049041734,1.340014934539795,0.3789092076162667,2.7538173782129425,1.0964201016733892,0.05308106112326616,53.08106112326616,14827.009700238466,0.08846838498190725,1.4304442933437966,0.06835721997777,0.04323966387892142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,2,24,0.0,0.0,0.07419918678397532,0.0,0.0,0.0,0.6167003844372095,1.9789330438267434,0.6311281321498339,0.020484319327367377,20.484319327367377,271.36622462344377,0.31656455169029274,1.8633426850434984,0.1831209069932811,0.04583000286947936,0.03824312309734523,0.028557045909110457,7.0,0.0,16.3878675990252,1.5889430046081543,0.0,0.0,0.0
POV_L05_ALWAYS,2,24,0.0,0.0,0.05447849258069688,0.0,0.0,0.06682097911834717,0.32940670819226237,2.1227718257290134,1.0804019371183484,0.022876056032728798,22.876056032728798,4856.155518949379,0.34416718065074275,1.9873042541794985,1.5665199440554716,0.04777352191740647,1.4406458829180337,0.15666220802813768,7.0,0.0,23.490890894375354,1.7546594142913818,0.0,0.0,0.0
POV_L05_ADAPTIVE,2,24,0.0,0.0,0.05447849258069688,0.0,0.0,0.06682097911834717,0.32940670819226237,2.1227718257290134,1.0804019371183484,0.022876056032728798,22.876056032728798,4856.155518949379,0.34416718065074275,1.9873042541794985,1.5626843090285547,0.047762463917024434,1.4370610539917834,0.15592828817898408,7.0,0.0,23.490890887759207,1.7546594142913818,0.0,1.0,0.0
POV_L025_ADAPTIVE,2,24,0.0,0.0,0.07379032671401096,0.0,0.10107116069793687,0.40440380573272705,0.3471041268236709,2.4185206815159077,1.0845233236704128,0.035510775040365705,35.5107750403657,9125.14412753173,0.18816801816999768,1.7026158917908274,1.4776149459648877,0.04794132901588455,1.3514186348766088,0.14717998588457704,7.0,0.0,24.391194827276994,0.9590078592300415,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,2,24,1.0,0.0,-0.011911185312180765,0.0,0.0,0.0,0.476371042280477,2.1928897579868294,1.2640951195813828,0.02418543851477839,24.185438514778394,465.99477011293186,0.6514797675150803,2.5594582024293104,0.17233777098590508,0.04360854596598074,0.09249558800365776,0.010529118997510523,1.0,0.0,3.3934675893686617,3.393467664718628,0.0,0.0,0.0
PLAIN_FM,2,25,0.0,0.0,0.07550205992852614,0.0,0.284578364753723,0.9311389923095703,0.4057563339554267,2.723584530500579,1.1109527858287649,0.041810098397341205,41.81009839734121,10385.713081528009,0.07838171344079688,1.442371878142471,0.06915086001390591,0.043747806921601295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,2,25,0.0,0.0,0.0646001793169669,0.0,0.0,0.0,0.6324466146157925,2.0447690735545536,0.6177638802799069,0.0226574976010517,22.657497601051702,315.67362193169885,0.31169522762714097,1.8194102785246513,0.18523269199067727,0.046139971003867686,0.039490012859459966,0.02981424902100116,7.0,0.0,16.606867653875348,1.5744386911392212,0.0,0.0,0.0
POV_L05_ALWAYS,2,25,0.0,0.0,0.05378896419019512,0.0,0.0,0.0,0.32283815944562344,2.0920256664181602,1.0316111091268982,0.02134912896082586,21.34912896082586,3378.286198758685,0.39189432830916743,2.0694131834685,1.6416041009943,0.047881466045510024,1.5158175520482473,0.1586149550275877,7.0,0.0,21.114347575698584,2.0255024433135986,0.0,0.0,0.0
POV_L05_ADAPTIVE,2,25,0.0,0.0,0.05378896419019512,0.0,0.0,0.0,0.32283815944562344,2.0920256664181602,1.0316111091268982,0.02134912896082586,21.34912896082586,3378.286198758685,0.39189432830916743,2.0694131834685,1.6464517560089007,0.04790403100196272,1.5202853459049948,0.1589469849714078,7.0,0.0,21.11434757653487,2.0255024433135986,0.0,1.0,0.0
POV_L025_ADAPTIVE,2,25,0.0,0.0,0.06155361724993973,0.0,0.02653376426696763,0.4914414882659912,0.3685125933283008,2.3476926287245354,1.084454904581696,0.029086430680164033,29.086430680164035,6867.773134652547,0.1973964237572478,1.7375635474891822,1.466931423987262,0.047967128979507834,1.3407854271354154,0.1404347480274737,7.0,0.0,22.811240407402718,0.9518367648124695,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,2,25,1.0,0.0,-0.018817629891131116,0.0,0.0017114099502562041,0.0,0.47867660621038033,2.1806461661883976,1.2858454497427974,0.02312947528520226,23.12947528520226,398.8481860742965,0.721121343483617,2.682062731481155,0.1696966799790971,0.04346632998203859,0.09008708404144272,0.010229360952507704,1.0,0.0,3.71108324396149,3.711083173751831,0.0,0.0,0.0
PLAIN_FM,2,26,0.0,0.0,0.0718052727477468,0.0,0.22048042383193955,1.5477252006530762,0.3921886159032357,2.7565480674482252,1.0914313088890073,0.04603507640757121,46.03507640757121,11530.340079833113,0.08709661284844213,1.4053780894200114,0.06896593503188342,0.043481300002895296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,2,26,0.0,0.0,0.07585647499450654,0.0,0.0,0.0,0.6151938690195533,2.0785576558624554,0.6174192333223569,0.02346512959300759,23.46512959300759,330.05538232890876,0.32407410842334694,1.8021930175803957,0.18598782102344558,0.045897184987552464,0.04043442802503705,0.03076998406322673,7.0,0.0,19.663443579735787,1.5710004568099976,0.0,0.0,0.0
POV_L05_ALWAYS,2,26,0.0,0.0,0.04815236933640109,0.0,0.0,0.0,0.3329271599468468,2.0368987337992817,1.03899991292396,0.01812915040810653,18.12915040810653,3587.593717888604,0.34077370199093077,2.0209129868470037,1.2912130510085262,0.047612390015274286,1.1654256149777211,0.1262978819431737,7.0,0.0,21.082632409222263,1.830453634262085,0.0,0.0,0.0
POV_L05_ADAPTIVE,2,26,0.0,0.0,0.05078690073670154,0.0,0.0,0.0,0.3336016057457926,2.101100311954745,1.0532921496356258,0.01923998272591354,19.239982725913542,3633.964698481872,0.3163889084051168,1.9702182613015808,1.2938963499618694,0.04807381302816793,1.1674578341189772,0.12687607802217826,7.0,0.0,20.99133381162217,1.720503568649292,0.0,1.0,0.0
POV_L025_ADAPTIVE,2,26,0.0,0.0,0.07000932875733956,0.0,0.0,0.4479837417602539,0.3557750108727871,2.4325758991755326,1.083574871695554,0.03135815853504487,31.35815853504487,7065.579097202911,0.17028516661224488,1.6753121810833524,1.2045998059911653,0.04776132298866287,1.078662634943612,0.118693079915829,7.0,0.0,24.37007899028403,0.9902164340019226,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,2,26,1.0,0.0,-0.014160917353015098,0.0,0.0,0.0,0.42906310188332175,1.8988273855655466,1.1934039936480603,0.014510565565119649,14.510565565119647,287.78433457921085,0.6641324528282766,2.63088717375735,0.16979958198498935,0.04335467593045905,0.09025157697033137,0.010241820011287928,1.0,0.0,3.4909589345910055,3.4909589290618896,0.0,0.0,0.0
PLAIN_FM,2,27,0.0,0.0,0.07458849794355758,0.0,0.18569008674621568,1.5639376640319824,0.3905735362401349,2.731721054433581,1.105295255263302,0.05113596396381137,51.13596396381137,13375.964807015725,0.07894096603296555,1.431550949149827,0.06882260099519044,0.04339751700172201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,2,27,0.0,0.0,0.07499983478433203,0.0,0.0,0.0,0.6190995498738397,2.0579183867873514,0.6160539362522077,0.023019917554975722,23.019917554975724,323.8690883943959,0.3154810575287514,1.815870100445298,0.18467925500590354,0.04600474709877744,0.03917927696602419,0.02961431397125125,7.0,0.0,18.00885342894218,1.5370784997940063,0.0,0.0,0.0
POV_L05_ALWAYS,2,27,0.0,0.0,0.046281264626508875,0.0,0.0,0.034983158111572266,0.3434934347914472,1.9962002650023734,1.0770753332770349,0.021634107924899837,21.634107924899837,3834.830971674208,0.4262084192722801,2.16656602176449,1.3035109100164846,0.04758215812034905,1.1773616319987923,0.13071719504659995,7.0,0.0,20.428176892688967,2.130934953689575,0.0,0.0,0.0
POV_L05_ADAPTIVE,2,27,0.0,0.0,0.046281264626508875,0.0,0.0,0.034983158111572266,0.3434934347914472,1.9962002650023734,1.0770753332770349,0.021634107924899837,21.634107924899837,3834.830971674208,0.4262084192722801,2.16656602176449,1.2930231399950571,0.047821866057347506,1.1672648229869083,0.12994714704109356,7.0,0.0,20.428176892689663,2.130934953689575,0.0,1.0,0.0
POV_L025_ADAPTIVE,2,27,0.0,0.0,0.06592175253392386,0.0,0.0,0.5161744356155396,0.35540948318246984,2.3602826768133363,1.086246284075661,0.03397265190160881,33.97265190160881,7670.36287766012,0.2057560240779571,1.7418266268254279,1.2022861290024593,0.047593710012733936,1.0766352640348487,0.1194694209843874,7.0,0.0,21.324964335783978,1.0020925998687744,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,2,27,1.0,0.0,-0.006247299213196757,0.0,0.0,0.0,0.38355674279711366,1.8325959489653507,1.176751975062019,0.01347901069700086,13.47901069700086,235.93794531748813,0.6604434692716641,2.62950620641985,0.16954632400302216,0.04326688393484801,0.09005839203018695,0.010158098011743277,1.0,0.0,3.3016802480212943,3.301680326461792,0.0,0.0,0.0
PLAIN_FM,2,28,0.0,0.0,0.08012475142715784,0.0,0.19464300241470323,0.4125666618347168,0.39615475121121463,2.786211928597446,1.095773467151584,0.04934578444145754,49.345784441457546,12317.148958788282,0.10673753506656618,1.401388575927097,0.06856439303373918,0.04334703605854884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,2,28,0.0,0.0,0.06970396533783971,0.0,0.0,0.0,0.6350353999419015,2.0357572339551013,0.6119975771307493,0.022628873634160745,22.628873634160744,315.97173821823344,0.31666817621252186,1.8363445244221532,0.18491458101198077,0.04633013397688046,0.038184849079698324,0.02860183798475191,7.0,0.0,17.582710405965365,1.6842501163482666,0.0,0.0,0.0
POV_L05_ALWAYS,2,28,0.0,0.0,0.056743122808125074,0.0,0.0,0.0,0.35393977107092633,2.083849829542875,1.060586550623675,0.02033505459384788,20.33505459384788,3502.0884726254308,0.3505345847566742,2.06200911512828,1.2992264900240116,0.047630479966755956,1.1733190789236687,0.12855540093732998,7.0,0.0,23.783101459853846,1.9642016887664795,0.0,0.0,0.0
POV_L05_ADAPTIVE,2,28,0.0,0.0,0.056743122808125074,0.0,0.0,0.0,0.35393977107092633,2.083849829542875,1.060586550623675,0.02033505459384788,20.33505459384788,3502.0884726254308,0.3505345847566742,2.06200911512828,1.298394315992482,0.0478750949841924,1.1723154910141602,0.12797086301725358,7.0,0.0,23.78310145963397,1.9642016887664795,0.0,1.0,0.0
POV_L025_ADAPTIVE,2,28,0.0,0.0,0.06842007450339727,0.0,0.0,0.0,0.3636899977345488,2.446658077679685,1.0853959245251041,0.030600669919410017,30.60066991941002,6581.674359391515,0.16997520502485342,1.6813910301311519,1.2926406310289167,0.047768833057489246,1.1668311340617947,0.1285871909931302,7.0,0.0,23.46600504262914,1.0029454231262207,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,2,28,1.0,0.0,-0.015812494674071094,0.0,0.0,0.0,0.47942690062479987,2.077666025988661,1.2792217496269438,0.020824571635658984,20.824571635658984,402.95060902852947,0.7033814012065043,2.695246022999138,0.169880261993967,0.04358872299781069,0.09008456201991066,0.010212579974904656,1.0,0.0,3.7506984642672996,3.7506983280181885,0.0,0.0,0.0
PLAIN_FM,2,29,0.0,0.0,0.07446201117604119,0.0,0.16270772781372056,1.3470721244812012,0.38654080196756985,2.735607077134057,1.066581384300574,0.06563782861965406,65.63782861965406,18347.009443456063,0.08268954913254947,1.4371101818826848,0.06923373101744801,0.04367992503102869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,2,29,0.0,0.0,0.07209044524989654,0.0,0.0,0.0,0.6240668162091372,2.085991097687769,0.6180062591917058,0.023552801594594153,23.552801594594158,331.9057990453499,0.3173832091881327,1.7956408472065104,0.18585470499238,0.046097297919914126,0.04029466304928064,0.03068945894483477,7.0,0.0,19.6753561498802,1.538391351699829,0.0,0.0,0.0
POV_L05_ALWAYS,2,29,0.0,0.0,0.06462767819260214,0.0,0.0,0.0,0.3544225535078668,2.246455459872215,1.0735257528478306,0.030983248905440658,30.983248905440657,5851.689506297225,0.23245096405933152,1.8088600197128675,1.4673235670197755,0.04801291902549565,1.3413098169257864,0.14519381808349863,7.0,0.0,23.225438979797424,1.1188442707061768,0.0,0.0,0.0
POV_L05_ADAPTIVE,2,29,0.0,0.0,0.06462767819260214,0.0,0.0,0.0,0.3544225535078668,2.246455459872215,1.0735257528478306,0.030983248905440658,30.983248905440657,5851.689506297225,0.23245096405933152,1.8088600197128675,1.4796618000254966,0.04801803798181936,1.3526604830403812,0.146478054986801,7.0,0.0,23.225438979812278,1.1188442707061768,0.0,1.0,0.0
POV_L025_ADAPTIVE,2,29,0.0,0.0,0.07325361526531676,0.0,0.0,0.0,0.35866704427116225,2.3834766866331134,1.0562938048663024,0.04006768250563836,40.06768250563836,10275.522806060084,0.1827697543894468,1.7055493593756512,1.3853133840020746,0.048101331980433315,1.2589676849311218,0.13630350003950298,7.0,0.0,20.62693592145897,0.9593280553817749,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,2,29,1.0,0.0,-0.0062954796830003296,0.0,0.0,0.0,0.4091067460541372,1.8465093398889927,1.172442960846837,0.015287773464166321,15.287773464166321,336.23377121045905,0.6621917283328391,2.6015510633860957,0.1700859959819354,0.04369959398172796,0.09009782096836716,0.010196179035119712,1.0,0.0,3.357589944325418,3.3575899600982666,0.0,0.0,0.0
PLAIN_FM,2,30,0.0,0.0,0.07586114812437174,0.0,0.23737267818450913,0.5748879909515381,0.39185614355985715,2.7338634420017813,1.077118611633034,0.04863820163843924,48.638201638439234,12586.807640898534,0.07074715693579545,1.441045824645159,0.06883528898470104,0.04348281002603471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,2,30,0.0,0.0,0.07091218272519846,0.0,0.0,0.0,0.619920048522283,2.1040160613356087,0.6230523334054687,0.024183897667337945,24.183897667337945,346.0845095191179,0.31107741079913886,1.7805542376217922,0.18342318903887644,0.04603719699662179,0.038230099075008184,0.028599826036952436,7.0,0.0,18.069572679105555,1.5112217664718628,0.0,0.0,0.0
POV_L05_ALWAYS,2,30,0.0,0.0,0.04682293342455854,0.0,0.0,0.0,0.30452965179503977,2.0652808385489685,1.0363049702659342,0.023894708614984772,23.894708614984772,3989.7769036263635,0.3743519214665321,2.0935307909202323,1.2902464190265164,0.047679320035967976,1.1646282589645125,0.12624758697347715,7.0,0.0,23.982621025979505,1.9503390789031982,0.0,0.0,0.0
POV_L05_ADAPTIVE,2,30,0.0,0.0,0.04682293342455854,0.0,0.0,0.0,0.30452965179503977,2.0652808385489685,1.0363049702659342,0.023894708614984772,23.894708614984772,3989.7769036263635,0.3743519214665321,2.0935307909202323,1.2952517190133221,0.04792464600177482,1.1688279380323365,0.12641508295200765,7.0,0.0,23.982621026299338,1.9503390789031982,0.0,1.0,0.0
POV_L025_ADAPTIVE,2,30,0.0,0.0,0.06690439405646971,0.0,0.00923649635314927,0.0,0.35987120473007406,2.3469014632868936,1.0677592414372334,0.031043806239045568,31.04380623904557,7455.335528171054,0.18444195476629915,1.7193410767051012,1.3034335830016062,0.048218244046438485,1.176435038098134,0.13021217292407528,7.0,0.0,21.85294725770498,0.9390241503715515,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,2,30,1.0,0.0,-0.015845495510437985,0.0,0.0,0.0,0.3929887752254223,1.8904211657529324,1.2012734966476373,0.016245898786234392,16.24589878623439,326.51747267635756,0.6076742393100066,2.540345108642179,0.17016986798262224,0.04370498604839668,0.09015628299675882,0.010241361043881625,1.0,0.0,3.137334973590302,3.1373350620269775,0.0,0.0,0.0
PLAIN_FM,2,31,0.0,0.0,0.07254921814889832,0.0,0.24672583904266343,1.408160924911499,0.4093543855815451,2.7095429406521925,1.127384449889025,0.05354271438438915,53.54271438438914,15055.927547627947,0.06851496271719525,1.4337899910469722,0.06911146704806015,0.04364857397740707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,2,31,0.0,0.0,0.07035671084876254,0.0,0.0,0.0,0.6278023042629797,2.051156843337111,0.6131037161261067,0.02285133764079683,22.85133764079683,320.1351207697601,0.3169256656470475,1.8162968370383372,0.18434151296969503,0.045915324008092284,0.03921979700680822,0.029609023069497198,7.0,0.0,18.344227072775382,1.5397820472717285,0.0,0.0,0.0
POV_L05_ALWAYS,2,31,0.0,0.0,0.04733002766748132,0.0,0.0,0.0,0.35031824496122194,1.9936442884255017,1.0820961106037343,0.020783753354045587,20.783753354045587,4717.788033637405,0.4152715964078891,2.101185223952398,1.3807946349843405,0.0475249060546048,1.2554454510100186,0.13714446302037686,7.0,0.0,22.172589507243135,2.008676767349243,0.0,0.0,0.0
POV_L05_ADAPTIVE,2,31,0.0,0.0,0.04733002766748132,0.0,0.0,0.0,0.35031824496122194,1.9936442884255017,1.0820961106037343,0.020783753354045587,20.783753354045587,4717.788033637405,0.4152715964078891,2.101185223952398,1.3847877380321734,0.047960426891222596,1.2582352529279888,0.13761541387066245,7.0,0.0,22.17258949588239,2.008676767349243,0.0,1.0,0.0
POV_L025_ADAPTIVE,2,31,0.0,0.0,0.05866993465077108,0.0,0.0,0.4844021797180176,0.36878975637409195,2.384633589385847,1.1079440635055324,0.034317436238405385,34.317436238405385,8844.553758215077,0.19955340071594285,1.7097313583009548,1.6622513990150765,0.04809410101734102,1.5353536049369723,0.16387266101082787,7.0,0.0,22.10504699905997,0.978431224822998,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,2,31,1.0,0.0,-0.01588053628942209,0.0,0.0,0.0,0.43986956930960985,2.071393065346461,1.2334131078731938,0.019446445955717095,19.446445955717095,354.25239451063464,0.7007146906304872,2.640422294961383,0.16970687499269843,0.043473450117744505,0.0900080680148676,0.01018041797215119,1.0,0.0,3.5292212246215384,3.529221296310425,0.0,0.0,0.0
PLAIN_FM,3,0,0.0,0.0,0.10010414359172834,0.0,0.1594936416625976,0.1974773406982422,0.9139086089876021,2.331255434261303,0.8897540892355044,0.03854135302258421,38.54135302258422,8290.035833511,0.08285301264346928,1.4351735307648656,0.06892501097172499,0.04348664899589494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,3,0,0.0,0.0,0.23309590101803987,0.0,0.0,0.0,1.0778785631143937,1.5035251968936378,0.4713619105875019,0.011704624257564689,11.704624257564689,147.02115830340645,0.22016376397228155,1.706704731233639,0.1835870910435915,0.045995937020052224,0.0382389510050416,0.02858556597493589,7.0,0.0,15.291699033035691,1.1070371866226196,0.0,0.0,0.0
POV_L05_ALWAYS,3,0,0.0,0.0,0.06909585189553777,0.0,0.0,0.0,0.6215624457772857,1.4290845932327398,0.6066173830920145,0.014052650457969662,14.052650457969662,2387.030938720968,0.44572872271349806,1.836971541267014,1.110374720999971,0.04767669807188213,0.9843797700596042,0.10918735602172092,7.0,0.0,27.359961050601164,2.415432929992676,0.0,0.0,0.0
POV_L05_ADAPTIVE,3,0,0.0,0.0,0.06909585189553777,0.0,0.0,0.0,0.6215624457772857,1.4290845932327398,0.6066173830920145,0.014052650457969662,14.052650457969662,2387.030938720968,0.44572872271349806,1.836971541267014,1.1104514520266093,0.04766822716919705,0.984602277923841,0.10903272102586925,7.0,0.0,27.359961050601164,2.415432929992676,0.0,1.0,0.0
POV_L025_ADAPTIVE,3,0,0.0,0.0,0.11200281904602952,0.0,0.0,0.0,0.7897523590028458,1.8404572284585634,0.7252234221597679,0.02307830756599838,23.078307565998383,4943.551460331097,0.2081672047651975,1.4807936031558289,1.1991426539607346,0.04782515310216695,1.073232406983152,0.11746286082779989,7.0,0.0,26.291239641839347,1.0944997072219849,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,3,0,1.0,0.0,-0.03843087954072008,0.0,0.0,0.0,0.40304967321914537,1.4251537956882068,0.7776993391418601,0.015493718576856885,15.493718576856885,345.3474477959517,0.5665987828678567,1.8699007057815664,0.16990490001626313,0.043567811022512615,0.09001671796431765,0.0102304209722206,1.0,0.0,3.1001865613113684,3.100186586380005,0.0,0.0,0.0
PLAIN_FM,3,1,0.0,0.0,0.10539370839583456,0.0,0.04855688076019282,0.0,0.9074296389313632,2.2996835142954124,0.878929025821997,0.03968958478642204,39.689584786422046,8596.777101910737,0.08055134879619588,1.4193914263204839,0.06908767600543797,0.0435225410037674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,3,1,0.0,0.0,0.23726575888089274,0.0,0.0,0.0,1.1049005566465997,1.49785278904015,0.47078378136068044,0.011551668786011327,11.551668786011327,143.72318391435712,0.2308007708594181,1.730828580460339,0.1887250060099177,0.04637839592760429,0.04172624205239117,0.03215486992849037,7.0,0.0,19.696964134118534,1.1487675905227661,0.0,0.0,0.0
POV_L05_ALWAYS,3,1,0.0,0.0,0.05435576814980489,0.0,0.0,0.0,0.6322332284474013,1.4753928686635602,0.6176334428310687,0.015763238936116863,15.763238936116863,2890.2198680777146,0.4437625684779447,1.8061028849727658,1.0363672510138713,0.04780443198978901,0.9095194489345886,0.1013598270365037,7.0,0.0,24.878073677709907,2.263963222503662,0.0,0.0,0.0
POV_L05_ADAPTIVE,3,1,0.0,0.0,0.05435576814980489,0.0,0.0,0.0,0.6322332284474013,1.4753928686635602,0.6176334428310687,0.015763238936116863,15.763238936116863,2890.2198680777146,0.4437625684779447,1.8061028849727658,1.0309207259560935,0.047816654085181653,0.9045327350031585,0.10095042391913012,7.0,0.0,24.878073677709907,2.263963222503662,0.0,1.0,0.0
POV_L025_ADAPTIVE,3,1,0.0,0.0,0.10168261035721571,0.0,0.0,0.0,0.794072676230583,1.837083767916008,0.7147226522790643,0.02385864144621941,23.85864144621941,5198.896778384477,0.21522728777432565,1.463616329219775,1.2883370550116524,0.04774069006089121,1.1623990669031627,0.12414362997515127,7.0,0.0,24.616745852260003,1.0294803380966187,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,3,1,1.0,0.0,-0.04237871404599278,0.0,0.0,0.0,0.40669872127305207,1.308020868716136,0.6941531805383819,0.009607498273898507,9.607498273898507,237.3404560364278,0.5904495225409192,1.8419654776617462,0.16994057997362688,0.04349953803466633,0.09028283500811085,0.010258590977173299,1.0,0.0,3.004843032043016,3.00484299659729,0.0,0.0,0.0
PLAIN_FM,3,2,0.0,0.0,0.10383387535960573,0.0,0.18573279838562007,0.12506365776062012,0.9028525020835896,2.300516820537894,0.8675831097606802,0.03957675656381987,39.57675656381987,9247.619982970613,0.0731575604655351,1.4110432807140518,0.06884433899540454,0.0435547610395588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,3,2,0.0,0.0,0.23357410307080642,0.0,0.0,0.0,1.0797459388142767,1.4958234692562684,0.4693881419823471,0.011510402440269907,11.510402440269907,142.97436918608852,0.2253911257210378,1.703932604174543,0.1836641720146872,0.04605722799897194,0.03820474096573889,0.028582032944541425,7.0,0.0,15.956600231536184,1.059401273727417,0.0,0.0,0.0
POV_L05_ALWAYS,3,2,0.0,0.0,0.07684036051857798,0.0,0.0,0.0,0.6460176299799073,1.3671797183306769,0.5285823090450155,0.010153263515473299,10.153263515473299,1625.011387637798,0.4832483225937446,1.844505867047847,1.2085434659966268,0.04773711011512205,1.0823913909844123,0.12023870513075963,7.0,0.0,32.3678200749953,2.4561660289764404,0.0,0.0,0.0
POV_L05_ADAPTIVE,3,2,0.0,0.0,0.07684036051857798,0.0,0.0,0.0,0.6460176299799073,1.3671797183306769,0.5285823090450155,0.010153263515473299,10.153263515473299,1625.011387637798,0.4832483225937446,1.844505867047847,1.2149919539806433,0.04829510604031384,1.0878687559161335,0.1208625418948941,7.0,0.0,32.3678200749953,2.4561660289764404,0.0,1.0,0.0
POV_L025_ADAPTIVE,3,2,0.0,0.0,0.11601523160809582,0.0,0.0,0.0,0.779492150378513,1.7731516347065883,0.7001535458323593,0.021335572082483267,21.335572082483267,4638.773958279341,0.2554721452303891,1.5743001580456484,1.2055918329861015,0.047854575037490577,1.0794446879299358,0.11818724090699106,7.0,0.0,30.61100292216472,1.2765856981277466,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,3,2,1.0,0.0,-0.0493575289279122,0.0,0.0,0.0,0.3742302051006492,1.3375985447922683,0.7726505715618999,0.013059927495026713,13.059927495026713,279.95463391770056,0.6306432649682814,2.0514138667838253,0.16962986096041277,0.04348536010365933,0.08990794501733035,0.010170387977268547,1.0,0.0,3.287784139700948,3.2877840995788574,0.0,0.0,0.0
PLAIN_FM,3,3,0.0,0.0,0.0954623785003828,0.0,0.1406800315856933,0.10819554328918457,0.881358940358716,2.288508898856787,0.8527948533379283,0.03896568972462977,38.965689724629776,9738.08298172234,0.08874381767325547,1.3574346809952795,0.0689858120167628,0.043525299057364464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,3,3,0.0,0.0,0.23241089701653941,0.0,0.0,0.0,1.0702104323416297,1.4947520243956924,0.46341766249684674,0.011537102379711506,11.537102379711506,144.2790580720832,0.22129176550731552,1.6865727884637987,0.18385213596047834,0.0461397870676592,0.03826072899391875,0.028621584875509143,7.0,0.0,15.532160476760069,1.0888967514038086,0.0,0.0,0.0
POV_L05_ALWAYS,3,3,0.0,0.0,0.07053747284855272,0.0,0.0,0.0,0.6267277864607943,1.4103590038222684,0.5699253781237477,0.01273748420340226,12.73748420340226,2364.353474041536,0.44457452918646284,1.806356331789023,1.2887894489686005,0.047737940098159015,1.1627520300098695,0.12620709202019498,7.0,0.0,27.744400258746698,2.3685226440429688,0.0,0.0,0.0
POV_L05_ADAPTIVE,3,3,0.0,0.0,0.12495498944563874,0.0,0.0,0.0,0.873832565952667,2.1103380371231597,0.7673251661106745,0.03551959367740576,35.51959367740576,9272.711111222254,0.12526933540596003,1.3664189889035787,1.208457725995686,0.048377875005826354,1.0882259000791237,0.11744499194901437,6.0,0.0,23.397829734525992,0.5032444596290588,0.0,0.8571428571428571,0.0
