method,task_id,seed,flow_step,t,lambda_pov,raw_velocity_norm,endpoint_constraint_violation_before_projection,endpoint_goal_error,endpoint_min_clearance,projection_called,projection_solver_success,projection_solver_status,projection_solver_iterations,projection_runtime_sec,projection_total_runtime_sec,correction_norm,normalized_correction_norm,velocity_change_norm,goal_error_before_projection,goal_error_after_projection,min_clearance_before_projection,min_clearance_after_projection,violation_before_projection,violation_after_projection,projection_error
PLAIN_FM,2,23,4,0.5714285714285714,0.0,17.109222412109375,3.3830656227111815,0.41728490158942616,0.0728943172748208,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
PLAIN_FM,2,23,5,0.7142857142857143,0.0,17.042125701904297,2.3770420369148253,0.3996583262941306,0.07439302905868518,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
PLAIN_FM,2,23,6,0.8571428571428571,0.0,16.785633087158203,2.8427372988700865,0.38455987635419425,0.07715221748215757,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,23,0,0.0,0.0,17.2866268157959,17.02503101196289,0.4496114879814887,0.06876190522222814,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,23,1,0.14285714285714285,0.0,17.210824966430664,11.486666363143922,0.4492218037985762,0.06826745334226464,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,23,2,0.2857142857142857,0.0,17.22222900390625,9.54155878391266,0.4442123104186155,0.07262461253984517,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,23,3,0.42857142857142855,0.0,17.181350708007812,6.743325751686096,0.43297854615150605,0.07271567524329019,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,23,4,0.5714285714285714,0.0,17.109222412109375,3.3830656227111815,0.41728490158942616,0.0728943172748208,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,23,5,0.7142857142857143,0.0,17.042125701904297,2.3770420369148253,0.3996583262941306,0.07439302905868518,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,23,6,0.8571428571428571,0.0,16.785633087158203,2.8427372988700865,0.38455987635419425,0.07715221748215757,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,23,7,1.0,0.0,0.0,2.8427372988700865,0.38455987635419425,0.07715221748215757,1.0,1.0,0.0,1,0.010607865988276899,0.09294891700847074,3.870896969568715,0.0,0.0,0.38455987635419425,0.5117128142745683,0.07715221748215757,-0.01007148252369066,2.8427372988700865,0.012075724264410663,
NORMALIZED_POV_L1,2,23,0,0.0,1.0,17.2866268157959,17.02503101196289,0.4496114879814887,0.06876190522222814,1.0,1.0,0.0,2,0.02050927304662764,0.18530159897636622,2.4197911072809406,2.4197912216186523,2.4197912216186523,0.4496114879814887,0.3483524994578096,0.06876190522222814,0.046842765412628856,17.02503101196289,0.0,
NORMALIZED_POV_L1,2,23,1,0.14285714285714285,1.0,17.32735824584961,11.298138063812257,0.44953510293075327,0.06852361143589186,1.0,1.0,0.0,2,0.02051444404060021,0.18535825097933412,4.177164776397966,4.873358726501465,4.873358726501465,0.44953510293075327,0.4072595779790755,0.06852361143589186,-0.0012870829552723492,11.298138063812257,0.0012870829552723492,
NORMALIZED_POV_L1,2,23,2,0.2857142857142857,1.0,17.593948364257812,8.556214527893067,0.4442871719605395,0.0718414832396445,1.0,1.0,0.0,3,0.030614215997047722,0.2770044230273925,3.42731491437483,4.798240661621094,4.798240661621094,0.4442871719605395,0.4006048250196961,0.0718414832396445,0.054721202170212674,8.556214527893067,0.0,
NORMALIZED_POV_L1,2,23,3,0.42857142857142855,1.0,17.71592903137207,5.714268684387207,0.4327512755285241,0.07045481908621427,1.0,1.0,0.0,2,0.020575015922077,0.18472285399911925,3.2269267938477957,5.647121906280518,5.647121906280518,0.4327512755285241,0.47091393851205954,0.07045481908621427,0.06865883145343418,5.714268684387207,0.0,
NORMALIZED_POV_L1,2,23,4,0.5714285714285714,1.0,18.02974510192871,3.936394017601013,0.41636957969672506,0.07062397159046598,1.0,1.0,0.0,2,0.020536713011097163,0.18430037301732227,2.916389347230864,6.804908275604248,6.804908275604248,0.41636957969672506,0.4688038824418526,0.07062397159046598,0.06366208053867524,3.936394017601013,0.0,
NORMALIZED_POV_L1,2,23,5,0.7142857142857143,1.0,18.63512420654297,3.109927338027954,0.40647702483266007,0.07083761820256228,1.0,1.0,0.0,2,0.018676426028832793,0.18190229003084823,2.7199850594712864,9.51994800567627,9.51994800567627,0.40647702483266007,0.38732420168941517,0.07083761820256228,0.030416376069050587,3.109927338027954,0.0018839215310821888,
NORMALIZED_POV_L1,2,23,6,0.8571428571428571,1.0,21.745851516723633,4.756472271347046,0.3914683145165434,0.07017640764130033,1.0,1.0,0.0,2,0.020763990934938192,0.18413192802108824,0.9947022394343863,6.962915897369385,6.962915420532227,0.3914683145165434,0.39320049713217703,0.07017640764130033,0.03379392242680923,4.756472271347046,0.0038575088926422474,
DAMPED_POV_L05,2,23,0,0.0,0.5,17.2866268157959,17.02503101196289,0.4496114879814887,0.06876190522222814,1.0,1.0,0.0,2,0.020758359925821424,0.18735341203864664,2.4197911072809406,2.4197912216186523,1.2098954916000366,0.4496114879814887,0.3483524994578096,0.06876190522222814,0.046842765412628856,17.02503101196289,0.0,
DAMPED_POV_L05,2,23,1,0.14285714285714285,0.5,17.26728630065918,11.272885960006715,0.44935963868216616,0.06849384237639347,1.0,1.0,0.0,2,0.020467812020797282,0.18494813999859616,4.736647468886637,5.526088714599609,2.7630443572998047,0.44935963868216616,0.35392001697186887,0.06849384237639347,0.02043174623227363,11.272885960006715,0.0,
DAMPED_POV_L05,2,23,2,0.2857142857142857,0.5,17.357769012451172,9.0015591796875,0.44407219678017334,0.07204659653414049,1.0,1.0,0.0,2,0.02045563206775114,0.18453846900956705,3.7277373739869155,5.218832015991211,2.6094160079956055,0.44407219678017334,0.3310655524230079,0.07204659653414049,0.025682415292297714,9.0015591796875,0.0,
DAMPED_POV_L05,2,23,3,0.42857142857142855,0.5,17.43985366821289,5.613510173225403,0.4333670354836067,0.07138623228738401,1.0,1.0,0.0,2,0.020503353094682097,0.18423449096735567,3.0790632556559574,5.388360977172852,2.6941802501678467,0.4333670354836067,0.4180278378360257,0.07138623228738401,0.0422950625888389,5.613510173225403,0.0,
DAMPED_POV_L05,2,23,4,0.5714285714285714,0.5,17.5313720703125,3.7130041536331175,0.41687292245681007,0.07160130053507104,1.0,1.0,0.0,2,0.020710957935079932,0.184841217007488,3.3502665798137254,7.817288398742676,3.908644199371338,0.41687292245681007,0.4266902588015921,0.07160130053507104,-0.026743018630944082,3.7130041536331175,0.026743018630944082,
DAMPED_POV_L05,2,23,5,0.7142857142857143,0.5,18.019180297851562,2.598409217262268,0.39968364356321406,0.07246361244487752,1.0,1.0,0.0,2,0.020676516985986382,0.1843069430324249,2.4631407747042564,8.620992660522461,4.3104963302612305,0.39968364356321406,0.48059042517204154,0.07246361244487752,-0.014195745743793366,2.598409217262268,0.014195745743793366,
DAMPED_POV_L05,2,23,6,0.8571428571428571,0.5,18.610820770263672,3.1946094449996947,0.37817004191765846,0.07422257765019248,1.0,1.0,0.0,1,0.010471212037373334,0.09249824599828571,3.291954897765204,23.043684005737305,11.521842002868652,0.37817004191765846,0.3193039153440168,0.07422257765019248,0.009821545494417952,3.1946094449996947,0.0,
DAMPED_POV_L025,2,23,0,0.0,0.25,17.2866268157959,17.02503101196289,0.4496114879814887,0.06876190522222814,1.0,1.0,0.0,2,0.02041737106628716,0.18513135495595634,2.4197911072809406,2.4197912216186523,0.6049477458000183,0.4496114879814887,0.3483524994578096,0.06876190522222814,0.046842765412628856,17.02503101196289,0.0,
DAMPED_POV_L025,2,23,1,0.14285714285714285,0.25,17.23908805847168,11.148100059890748,0.4491720512996153,0.06854471091612108,1.0,1.0,0.0,2,0.020454540965147316,0.18506842298666015,4.681039929887095,5.461213111877441,1.3653032779693604,0.4491720512996153,0.38887813229769397,0.06854471091612108,0.022721309531282735,11.148100059890748,0.0,
DAMPED_POV_L025,2,23,2,0.2857142857142857,0.25,17.291921615600586,9.24096838798523,0.4438655538221924,0.07255562272261686,1.0,1.0,0.0,2,0.020446771988645196,0.18463268101913854,3.5918955108633495,5.028653621673584,1.257163405418396,0.4438655538221924,0.38776086315071323,0.07255562272261686,0.037169791871267885,9.24096838798523,0.0,
DAMPED_POV_L025,2,23,3,0.42857142857142855,0.25,17.32695198059082,6.179433625602722,0.43338654781771957,0.0720295972828557,1.0,1.0,0.0,2,0.02045372099382803,0.18450466799549758,3.04895749783751,5.3356757164001465,1.3339189291000366,0.43338654781771957,0.43088121443407773,0.0720295972828557,0.01015541209139477,6.179433625602722,0.0,
DAMPED_POV_L025,2,23,4,0.5714285714285714,0.25,17.364686965942383,3.675601642990112,0.4172923700278188,0.07248820107628075,1.0,1.0,0.0,2,0.020831102039664984,0.18739838397596031,3.849254696337585,8.98159408569336,2.24539852142334,0.4172923700278188,0.46626262458945544,0.07248820107628075,0.012767221321936223,3.675601642990112,0.0,
DAMPED_POV_L025,2,23,5,0.7142857142857143,0.25,17.52528953552246,2.5977076705932616,0.3993258602576884,0.07434087555930417,1.0,1.0,0.0,2,0.018724597000982612,0.1828567460179329,2.7486164561581385,9.620157241821289,2.4050393104553223,0.3993258602576884,0.3282580850338748,0.07434087555930417,0.04843956346236829,2.5977076705932616,0.00410468843793188,
DAMPED_POV_L025,2,23,6,0.8571428571428571,0.25,17.772886276245117,3.244192760848999,0.3837697134056372,0.07580629066550994,1.0,1.0,0.0,2,0.02087551198201254,0.1860265670111403,2.0094087533851606,14.065860748291016,3.516465187072754,0.3837697134056372,0.33383244583634686,0.07580629066550994,0.06203816645614203,3.244192760848999,0.002292035945547388,
PLAIN_FM,2,24,0,0.0,0.0,16.20292091369629,11.331178706550599,0.43422902814665537,0.06320088410625964,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
PLAIN_FM,2,24,1,0.14285714285714285,0.0,16.148019790649414,7.560741167926788,0.42923879825366007,0.06285218846351863,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
PLAIN_FM,2,24,2,0.2857142857142857,0.0,16.172409057617188,4.9649007734298705,0.4280329658935415,0.06562617349292545,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
PLAIN_FM,2,24,3,0.42857142857142855,0.0,16.181720733642578,3.413325708770752,0.41986341734058935,0.06606750481492403,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
PLAIN_FM,2,24,4,0.5714285714285714,0.0,16.203861236572266,2.158306401634216,0.40701912528354106,0.06771533041407286,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
PLAIN_FM,2,24,5,0.7142857142857143,0.0,16.274211883544922,1.263386171722412,0.39366054104372544,0.07155044412073196,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
PLAIN_FM,2,24,6,0.8571428571428571,0.0,16.297435760498047,1.6947586950302123,0.3789092076162667,0.07795016223562744,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,24,0,0.0,0.0,16.20292091369629,11.331178706550599,0.43422902814665537,0.06320088410625964,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,24,1,0.14285714285714285,0.0,16.148019790649414,7.560741167926788,0.42923879825366007,0.06285218846351863,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,24,2,0.2857142857142857,0.0,16.172409057617188,4.9649007734298705,0.4280329658935415,0.06562617349292545,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,24,3,0.42857142857142855,0.0,16.181720733642578,3.413325708770752,0.41986341734058935,0.06606750481492403,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,24,4,0.5714285714285714,0.0,16.203861236572266,2.158306401634216,0.40701912528354106,0.06771533041407286,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,24,5,0.7142857142857143,0.0,16.274211883544922,1.263386171722412,0.39366054104372544,0.07155044412073196,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,24,6,0.8571428571428571,0.0,16.297435760498047,1.6947586950302123,0.3789092076162667,0.07795016223562744,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,24,7,1.0,0.0,0.0,1.6947586950302123,0.3789092076162667,0.07795016223562744,1.0,1.0,0.0,1,0.010622126050293446,0.09268944000359625,3.3934675893686617,0.0,0.0,0.3789092076162667,0.47637102841879053,0.07795016223562744,-0.011911177821403114,1.6947586950302123,0.011911177821403114,
NORMALIZED_POV_L1,2,24,0,0.0,1.0,16.20292091369629,11.331178706550599,0.43422902814665537,0.06320088410625964,1.0,1.0,0.0,3,0.030320790014229715,0.2769026309833862,4.8351938007785416,4.835193634033203,4.835193634033203,0.43422902814665537,0.4623350620043133,0.06320088410625964,0.05236838245240506,11.331178706550599,0.0,
NORMALIZED_POV_L1,2,24,1,0.14285714285714285,1.0,16.307146072387695,7.480438512229919,0.425855515241734,0.06270879484802108,1.0,1.0,0.0,4,0.03927024104632437,0.36690546199679375,2.670998566777849,3.1161649227142334,3.1161646842956543,0.425855515241734,0.29481629821734134,0.06270879484802108,0.010656122905267504,7.480438512229919,0.00415057771167171,
NORMALIZED_POV_L1,2,24,2,0.2857142857142857,1.0,16.52519989013672,6.167194109821319,0.4243533901293119,0.06448441470945944,1.0,1.0,0.0,3,0.030523282999638468,0.27644366899039596,2.70421558633224,3.7859017848968506,3.7859017848968506,0.4243533901293119,0.40078647035304454,0.06448441470945944,0.06722077589970851,6.167194109821319,0.0,
NORMALIZED_POV_L1,2,24,3,0.42857142857142855,1.0,16.812744140625,5.701553982162475,0.4144985764136585,0.06498431296674013,1.0,1.0,0.0,2,0.02059003699105233,0.18462830100907013,4.611102237476459,8.069429397583008,8.069429397583008,0.4144985764136585,0.5774715329366119,0.06498431296674013,0.11920456257327941,5.701553982162475,0.0,
NORMALIZED_POV_L1,2,24,4,0.5714285714285714,1.0,17.906503677368164,8.020390134716035,0.39950026043451065,0.0670549364545129,1.0,1.0,0.0,2,0.020839972072280943,0.18452585901832208,3.0859988950662363,7.200664043426514,7.200664043426514,0.39950026043451065,0.4120087525467145,0.0670549364545129,0.03594986740064075,8.020390134716035,0.0,
NORMALIZED_POV_L1,2,24,5,0.7142857142857143,1.0,19.37356185913086,8.609715264701844,0.38228447623166706,0.07351642230456852,1.0,1.0,0.0,3,0.030714606982655823,0.2767438170267269,4.460306318757744,15.611072540283203,15.611071586608887,0.38228447623166706,0.6857740797645652,0.07351642230456852,0.24816193229009004,8.609715264701844,0.0,
NORMALIZED_POV_L1,2,24,6,0.8571428571428571,1.0,23.433696746826172,9.013981979751588,0.3902570231897762,0.08482316536233103,1.0,1.0,0.0,3,0.028777247993275523,0.27462845196714625,3.5438991408078016,24.807294845581055,24.807294845581055,0.3902570231897762,0.33726299290838757,0.08482316536233103,-0.027082738272164078,9.013981979751588,0.029001653512391104,
DAMPED_POV_L05,2,24,0,0.0,0.5,16.20292091369629,11.331178706550599,0.43422902814665537,0.06320088410625964,1.0,1.0,0.0,3,0.030348308966495097,0.27669350599171594,4.8351938007785416,4.835193634033203,2.4175970554351807,0.43422902814665537,0.4623350620043133,0.06320088410625964,0.05236838245240506,11.331178706550599,0.0,
DAMPED_POV_L05,2,24,1,0.14285714285714285,0.5,16.22189712524414,7.491868298912048,0.4278849899415906,0.06293808668001874,1.0,1.0,0.0,4,0.03910107497358695,0.36671853699954227,2.4403882660815945,2.8471198081970215,1.4235599040985107,0.4278849899415906,0.2882026343438862,0.06293808668001874,0.040614576985188125,7.491868298912048,0.0073872363805067565,
DAMPED_POV_L05,2,24,2,0.2857142857142857,0.5,16.28484535217285,5.6261439737319945,0.4260584043831184,0.06570303085961975,1.0,1.0,0.0,3,0.030229016032535583,0.2761907620006241,3.600212359466202,5.040297031402588,2.520148754119873,0.4260584043831184,0.3887281522289516,0.06570303085961975,0.049073162911594914,5.6261439737319945,0.0,
DAMPED_POV_L05,2,24,3,0.42857142857142855,0.5,16.4936580657959,3.957783442401886,0.4177992735329669,0.06542601453950085,1.0,1.0,0.0,2,0.020622896030545235,0.18429471302079037,4.623771566869448,8.09160041809082,4.04580020904541,0.4177992735329669,0.35330428734234043,0.06542601453950085,-0.016856934752401055,3.957783442401886,0.016856934752401055,
DAMPED_POV_L05,2,24,4,0.5714285714285714,0.5,16.911571502685547,4.881561559104919,0.40333593052111655,0.06676172200310197,1.0,1.0,0.0,2,0.0186700860504061,0.18272436200641096,2.107620628801793,4.917781352996826,2.458890676498413,0.40333593052111655,0.30217536755323676,0.06676172200310197,0.04920529970706082,4.881561559104919,0.0037009390654267893,
DAMPED_POV_L05,2,24,5,0.7142857142857143,0.5,17.3551025390625,4.358180325889587,0.3890875596679552,0.07051248904709091,1.0,1.0,0.0,1,0.010450632020365447,0.09245947498129681,3.2309630617250042,11.308370590209961,5.6541852951049805,0.3890875596679552,0.3653843560930484,0.07051248904709091,0.0034299606680239514,4.358180325889587,0.0,
DAMPED_POV_L05,2,24,6,0.8571428571428571,0.5,18.855113983154297,3.3898566779136656,0.36490663465359624,0.07530559449999526,1.0,1.0,0.0,1,0.011109818995464593,0.09287078597117215,2.652741206260554,18.569189071655273,9.284594535827637,0.36490663465359624,0.3564636277733391,0.07530559449999526,0.018504467870717717,3.3898566779136656,0.0,
DAMPED_POV_L025,2,24,0,0.0,0.25,16.20292091369629,11.331178706550599,0.43422902814665537,0.06320088410625964,1.0,1.0,0.0,3,0.03066060703713447,0.27663206396391615,4.8351938007785416,4.835193634033203,1.2087984085083008,0.43422902814665537,0.4623350620043133,0.06320088410625964,0.05236838245240506,11.331178706550599,0.0,
DAMPED_POV_L025,2,24,1,0.14285714285714285,0.25,16.183250427246094,7.54984722700119,0.42856004010246007,0.06292961423630894,1.0,1.0,0.0,2,0.020606725942343473,0.18405183701543137,2.908649364631021,3.3934240341186523,0.8483559489250183,0.42856004010246007,0.3664853455835,0.06292961423630894,0.012851311591045925,7.54984722700119,0.0,
DAMPED_POV_L025,2,24,2,0.2857142857142857,0.25,16.233173370361328,5.3253714856147765,0.4271799371440525,0.06572964000929131,1.0,1.0,0.0,4,0.0378732459503226,0.36464897298719734,2.163904117793182,3.029465675354004,0.7573663592338562,0.4271799371440525,0.37169821770857053,0.06572964000929131,0.032543812302518446,5.3253714856147765,0.0,
DAMPED_POV_L025,2,24,3,0.42857142857142855,0.25,16.308185577392578,3.2778398808479308,0.41878758461459836,0.06605663275683986,1.0,1.0,0.0,2,0.02061446604784578,0.18366910703480244,5.633771888395296,9.859101295471191,2.4647750854492188,0.41878758461459836,0.6079552256562913,0.06605663275683986,0.15873233409799534,3.2778398808479308,0.0,
DAMPED_POV_L025,2,24,4,0.5714285714285714,0.25,16.469684600830078,3.166917127037048,0.40602759054128595,0.06749588683713321,1.0,1.0,0.0,2,0.02048330195248127,0.1834996419493109,2.3784235268534006,5.549654960632324,1.387413740158081,0.40602759054128595,0.4641359410882226,0.06749588683713321,0.02159974646495856,3.166917127037048,0.0040625601385841925,
DAMPED_POV_L025,2,24,5,0.7142857142857143,0.25,16.700973510742188,2.9349877056121825,0.39140677287325437,0.0719657843969304,1.0,1.0,0.0,1,0.010535862995311618,0.09195549099240452,3.4314377462373473,12.010032653808594,3.0025081634521484,0.39140677287325437,0.35646242450403304,0.0719657843969304,0.030976515864570675,2.9349877056121825,0.0,
DAMPED_POV_L025,2,24,6,0.8571428571428571,0.25,17.377059936523438,1.8622024473190306,0.3736564042346417,0.07815785026097107,1.0,1.0,0.0,1,0.010535423993133008,0.09202130301855505,3.0398143825917665,21.278701782226562,5.319675445556641,0.3736564042346417,0.42635921598912135,0.07815785026097107,-0.015858947284262653,1.8622024473190306,0.015858947284262653,
PLAIN_FM,2,25,0,0.0,0.0,15.899622917175293,8.405060928726197,0.44222342125845215,0.06612333360953189,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
PLAIN_FM,2,25,1,0.14285714285714285,0.0,15.859129905700684,7.468932431602478,0.4436682241517221,0.06582611142193724,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
PLAIN_FM,2,25,2,0.2857142857142857,0.0,15.884369850158691,5.418276947402954,0.4389683789631965,0.06626815424447181,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
PLAIN_FM,2,25,3,0.42857142857142855,0.0,15.883176803588867,3.3987386640548705,0.43151930069459965,0.06646309559903886,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
PLAIN_FM,2,25,4,0.5714285714285714,0.0,15.896456718444824,1.8224906921386719,0.4212588791246813,0.0679540891143602,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
PLAIN_FM,2,25,5,0.7142857142857143,0.0,15.955024719238281,0.5489023145675658,0.4106992301396271,0.0708482443325716,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
PLAIN_FM,2,25,6,0.8571428571428571,0.0,15.970744132995605,1.2157173570632933,0.4057563339554267,0.07550205992852614,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,25,0,0.0,0.0,15.899622917175293,8.405060928726197,0.44222342125845215,0.06612333360953189,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,25,1,0.14285714285714285,0.0,15.859129905700684,7.468932431602478,0.4436682241517221,0.06582611142193724,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,25,2,0.2857142857142857,0.0,15.884369850158691,5.418276947402954,0.4389683789631965,0.06626815424447181,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,25,3,0.42857142857142855,0.0,15.883176803588867,3.3987386640548705,0.43151930069459965,0.06646309559903886,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,25,4,0.5714285714285714,0.0,15.896456718444824,1.8224906921386719,0.4212588791246813,0.0679540891143602,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,25,5,0.7142857142857143,0.0,15.955024719238281,0.5489023145675658,0.4106992301396271,0.0708482443325716,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,25,6,0.8571428571428571,0.0,15.970744132995605,1.2157173570632933,0.4057563339554267,0.07550205992852614,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
GOAL_AWARE_FINAL_PROJECTION,2,25,7,1.0,0.0,0.0,1.2157173570632933,0.4057563339554267,0.07550205992852614,1.0,1.0,0.0,1,0.010568614990916103,0.09250596596393734,3.71108324396149,0.0,0.0,0.4057563339554267,0.4786765828244885,0.07550205992852614,-0.018817637741277475,1.2157173570632933,0.020528536772799692,
NORMALIZED_POV_L1,2,25,0,0.0,1.0,15.899622917175293,8.405060928726197,0.44222342125845215,0.06612333360953189,1.0,1.0,0.0,3,0.028653136978391558,0.2739860950387083,1.6096885663551384,1.609688639640808,1.609688639640808,0.44222342125845215,0.3263200768051358,0.06612333360953189,0.0012372448674796768,8.405060928726197,0.004123176678860085,
NORMALIZED_POV_L1,2,25,1,0.14285714285714285,1.0,15.913625717163086,7.644784611129761,0.4436898407252212,0.0660075340632509,1.0,1.0,0.0,2,0.020395961008034647,0.18374021799536422,4.129918686959091,4.818238258361816,4.818238258361816,0.4436898407252212,0.4603392656953082,0.0660075340632509,0.0171937041425708,7.644784611129761,0.0,
NORMALIZED_POV_L1,2,25,2,0.2857142857142857,1.0,16.314760208129883,5.880659979248047,0.44097037120682026,0.0658453123329117,1.0,1.0,0.0,2,0.020378220011480153,0.18386587203713134,3.830713698673273,5.362998962402344,5.362998962402344,0.44097037120682026,0.6052404571486996,0.0658453123329117,0.16349846741112634,5.880659979248047,0.0,
NORMALIZED_POV_L1,2,25,3,0.42857142857142855,1.0,16.764978408813477,4.295433324241638,0.43898463645365066,0.06552046263512805,1.0,1.0,0.0,2,0.020335739012807608,0.18361108604585752,3.968624831277049,6.945093154907227,6.945093154907227,0.43898463645365066,0.5469585312475717,0.06552046263512805,0.14254794547449454,4.295433324241638,0.0,
NORMALIZED_POV_L1,2,25,4,0.5714285714285714,1.0,17.501371383666992,3.002977531814575,0.4384085578363995,0.06701169066393091,1.0,1.0,0.0,2,0.020312378008384258,0.18358220398658887,3.9466540834131982,9.20885944366455,9.20885944366455,0.4384085578363995,0.5953077697169549,0.06701169066393091,0.11029020787703353,3.002977531814575,0.0,
NORMALIZED_POV_L1,2,25,5,0.7142857142857143,1.0,19.281078338623047,5.183022182846069,0.4383573005840308,0.07117270057200903,1.0,1.0,0.0,2,0.020520913996733725,0.1836682070279494,4.039461368373628,14.138114929199219,14.138114929199219,0.4383573005840308,0.5254635220956988,0.07117270057200903,0.0005280650238476993,5.183022182846069,0.0,
NORMALIZED_POV_L1,2,25,6,0.8571428571428571,1.0,24.1174259185791,10.13416246738434,0.4397022906999159,0.0695175557240186,1.0,1.0,0.0,3,0.0306429989868775,0.27553471602732316,4.2396573009919125,29.677600860595703,29.677600860595703,0.4397022906999159,0.7559164672519821,0.0695175557240186,0.26186352589883855,10.13416246738434,0.0,
DAMPED_POV_L05,2,25,0,0.0,0.5,15.899622917175293,8.405060928726197,0.44222342125845215,0.06612333360953189,1.0,1.0,0.0,3,0.0287371069425717,0.27377686998806894,1.6096885655752338,1.609688639640808,0.804844319820404,0.44222342125845215,0.3263200768716133,0.06612333360953189,0.001237244795535608,8.405060928726197,0.0041231767034171085,
DAMPED_POV_L05,2,25,1,0.14285714285714285,0.5,15.885692596435547,7.2602488216400145,0.4431569006475286,0.06605034836306813,1.0,1.0,0.0,2,0.020296669041272253,0.18408620700938627,4.2906109889109665,5.005712509155273,2.5028562545776367,0.4431569006475286,0.4801724007552515,0.06605034836306813,0.0815293388484952,7.2602488216400145,0.0,
DAMPED_POV_L05,2,25,2,0.2857142857142857,0.5,16.088279724121094,5.659703176879883,0.43933588828458786,0.06603026747821143,1.0,1.0,0.0,3,0.02810100099304691,0.2725907699787058,3.361922344400723,4.706691265106201,2.3533456325531006,0.43933588828458786,0.28699710094290964,0.06603026747821143,0.0311732485952807,5.659703176879883,0.0,
DAMPED_POV_L05,2,25,3,0.42857142857142855,0.5,16.19906997680664,3.8759303092956543,0.4333393654134058,0.06584992271853228,1.0,1.0,0.0,3,0.02864644501823932,0.2719130620243959,2.910944128801069,5.094152450561523,2.5470759868621826,0.4333393654134058,0.5767698059251706,0.06584992271853228,0.05340438448973918,3.8759303092956543,0.00018456692740631553,
