method,task_id,seed,collision,success,min_clearance,joint_limit_violation,velocity_violation,acceleration_violation,terminal_goal_error,joint_path_length,ee_path_length,smoothness,acceleration_cost,jerk_cost,reference_distance,terminal_joint_error,planning_latency_sec,fm_latency_sec,projection_latency_sec,projection_solver_latency_sec,projection_calls,failed_projection_solves,projection_correction_sum,trajectory_distortion_vs_plain,projection_failure_rate
NORMALIZED_POV_L1,3,27,1.0,0.0,-0.0513457931725675,0.0,0.0,0.0,0.5123086214053786,1.0908848589554307,0.3750882994343249,0.0078062787020147,7.8062787020147795,186.3113506336944,0.9372414611693688,2.7403580381848847,1.246930637047626,0.0512239119270816,1.1117859699879773,0.1241174960741773,7.0,0.0,30.33897813978816,4.839019298553467,0.0
DAMPED_POV_L05,3,27,0.0,0.0,0.0667147672594689,0.0,0.0,0.0,0.6328878454755122,1.333917857785228,0.5647043510909244,0.0121308335671734,12.130833567173482,2383.6839481525376,0.4756650546558393,1.832542723797396,1.1497437579673715,0.0492894630297087,1.0186989359208385,0.1115191709832288,7.0,0.0,28.77511578216327,2.4503986835479736,0.0
DAMPED_POV_L025,3,27,0.0,0.0,0.1127194249601491,0.0,0.0,0.0135135650634765,0.766885067412453,1.747239774407526,0.7068690718254051,0.0227020997097655,22.702099709765555,5321.709882290281,0.2503718667199121,1.541884027254776,1.0588764040148817,0.0494087529368698,0.927451871917583,0.1035399408428929,7.0,0.0,26.83287766134547,1.285546898841858,0.0
PLAIN_FM,3,28,0.0,0.0,0.1156152359201669,0.0,0.1714002655029296,0.4018795490264892,0.9133382257322548,2.218650857286512,0.8516420020080709,0.0415495269338883,41.54952693388836,10704.854721647194,0.1002460977711077,1.3830327349786142,0.0706258079735562,0.0441889180801808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOAL_AWARE_FINAL_PROJECTION,3,28,1.0,0.0,-0.0761730843761153,0.0,0.0,0.0,0.38576597427896,1.221509293834384,0.6674583974049717,0.0091711630177453,9.171163017745345,205.74270281086277,0.6370411250355132,1.9750530961943595,0.1735287449555471,0.0433907600236125,0.0924964569858275,0.010419470956549,1.0,0.0,3.155778840812083,3.155778646469116,0.0
NORMALIZED_POV_L1,3,28,1.0,0.0,-0.0743006954968987,0.0,0.0,0.0,0.4294725236788425,1.0521550444339502,0.4794075893758442,0.0058927061239941,5.892706123994174,195.33937855094047,0.876198077824496,2.6142004793740523,1.4356097069685347,0.0494771080557256,1.303742824937217,0.144947431050241,7.0,0.0,25.91112060438172,4.393518924713135,0.0
DAMPED_POV_L05,3,28,0.0,0.0,0.0750330902627799,0.0,0.0,0.0,0.6615474422731326,1.3738458214842282,0.5536965333657274,0.0135711876035555,13.57118760355558,2769.360100818563,0.4831011475621736,1.8778217094889416,1.3337515270104632,0.0491031861165538,1.202690685982816,0.1332343660760671,7.0,0.0,27.02680693944112,2.3483636379241943,0.0
DAMPED_POV_L025,3,28,0.0,0.0,0.1123786837001785,0.0,0.0,0.0,0.803760105214394,1.7306090802737837,0.6727825206057948,0.0245710995897479,24.571099589747902,6238.531040695872,0.2568472737267833,1.5256360439729946,1.4204218429513276,0.0490591470734216,1.289503996958956,0.1402156780823134,7.0,0.0,25.441315077869834,1.1273001432418823,0.0
PLAIN_FM,3,29,0.0,0.0,0.1053527124434707,0.0,0.1396297977447509,0.9386134147644044,0.8911663251548215,2.301073321352543,0.9084836482507912,0.0458595870240967,45.859587024096754,11059.255157733118,0.0854128528765464,1.4067948082485615,0.0706315779825672,0.0441698869690299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOAL_AWARE_FINAL_PROJECTION,3,29,1.0,0.0,-0.0574035084114272,0.0,0.0,0.0,0.3777360263016224,1.206743598982501,0.6711298293510247,0.0074022878005699,7.402287800569951,178.14958192836627,0.6352171962984385,2.0196191150404177,0.1741517120390199,0.0435069031082093,0.0927425330155529,0.0104652320151217,1.0,0.0,3.2311421961884843,3.231142282485962,0.0
NORMALIZED_POV_L1,3,29,1.0,0.0,-0.0087938595947019,0.0,0.0,0.0,0.5354219929120797,1.0777316439119984,0.439940549920801,0.0079507152272952,7.950715227295291,181.7321579267173,0.7647243841925323,2.489938935371728,1.424077067989856,0.0492511800257489,1.293151980091352,0.1428295469959266,7.0,0.0,26.783343961195342,3.9300403594970703,0.0
DAMPED_POV_L05,3,29,0.0,0.0,0.0654863935765407,0.0,0.0,0.0,0.6641487478420168,1.412478334061415,0.5730100229460777,0.0196179763577939,19.617976357793943,4435.946493412323,0.4478498337089505,1.8144534409874644,1.4309746869839728,0.0492562330910004,1.2997581331292167,0.1438116831122897,7.0,0.0,29.37544160951332,2.275806188583374,0.0
DAMPED_POV_L025,3,29,0.0,0.0,0.1052799873447105,0.0,0.0,0.0,0.7853049140812303,1.7981524164560885,0.7099605306596587,0.0262765814555612,26.276581455561224,6251.3955097045055,0.2430194783426051,1.5219649828415185,1.4268209200236015,0.0492968129692599,1.2954281199490651,0.1421038179541938,7.0,0.0,30.283359033555527,1.136563420295715,0.0
PLAIN_FM,3,30,0.0,0.0,0.1010087103659088,0.0,0.2241676614761352,0.0,0.9007621000340574,2.266487085278264,0.8686925464577582,0.0320101583290939,32.01015832909393,7245.598069926527,0.0712793136291312,1.4167100338797485,0.0707193400012329,0.0442473500734195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOAL_AWARE_FINAL_PROJECTION,3,30,1.0,0.0,-0.0519593580607456,0.0,0.0,0.0,0.3512320778036185,1.3828784601040824,0.8093151303230679,0.0150640535135879,15.064053513587972,345.6083565503754,0.6119731348748334,2.066109353786725,0.1740429189521819,0.0434888008749112,0.0928145759971812,0.0104160309419967,1.0,0.0,3.261195224365768,3.261195182800293,0.0
NORMALIZED_POV_L1,3,30,1.0,0.0,-0.0146069861540416,0.0,0.0,0.0,0.6466599958543419,1.114546282052827,0.320593208549171,0.0095918509454229,9.59185094542292,209.5436739338652,0.8273435256921728,2.488842130985613,1.5160432509728707,0.0492954030050896,1.3847752669244071,0.1514959649648517,7.0,0.0,25.48055991278233,4.32263708114624,0.0
DAMPED_POV_L05,3,30,0.0,0.0,0.064417923166274,0.0,0.0,0.0,0.6341525236044663,1.400535750848923,0.5756476536661554,0.012787766756567,12.78776675656701,2275.445316434599,0.4492023072043835,1.8482513520478847,1.333401508978568,0.0490018461132422,1.202245075895917,0.1316438149660825,7.0,0.0,26.173606573908987,2.3633153438568115,0.0
