method,task_id,seed,collision,success,min_clearance,joint_limit_violation,velocity_violation,acceleration_violation,terminal_goal_error,joint_path_length,ee_path_length,smoothness,acceleration_cost,jerk_cost,reference_distance,terminal_joint_error,planning_latency_sec,fm_latency_sec,projection_latency_sec,projection_solver_latency_sec,projection_calls,failed_projection_solves,projection_correction_sum,optimizer_latency_sec,safety_trigger_latency_sec,trajectory_distortion_vs_plain,projection_failure_rate
HYBRID_LATE_ADAPTIVE,0,28,0.0,0.0,0.03874995956687617,0.0,0.015851216125488232,0.0,0.42905397214184626,2.721702093851295,0.801629027060925,0.02116079240648494,21.16079240648494,2426.133201076958,0.2073998739848642,1.6353716410277985,0.46654848102480173,0.04503643698990345,0.37039352796273306,0.03969733091071248,3.0,0.0,5.326610989256437,0.37039352796273306,0.010843311029020697,1.043922781944275,0.0
ADAPTIVE_ALLTIME_L05,0,28,0.0,0.0,0.04158142291213379,0.0,0.034018711853027295,0.0,0.41043804689561947,2.771260284080362,0.8147445002785982,0.024435081804391155,24.435081804391157,2679.277155628458,0.2127590961900635,1.5960986722893382,1.7930272470111959,0.048439852078445256,1.6605995149584487,0.17694556585047394,7.0,0.0,16.136738057135076,1.6605995149584487,0.025587960029952228,1.0004711151123047,0.0
PLAIN_FM,0,29,0.0,0.0,0.06930764277947167,0.0,0.2657376345634459,2.3582708835601807,0.46601390579440183,3.1888883558390027,0.8624794802495463,0.052189470682512784,52.18947068251278,11951.653291448938,0.1514968191484495,1.4440740313746527,0.06968812202103436,0.04345682612620294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,0,29,0.0,0.0,0.05012795020695367,0.0,0.05373115997314448,0.7791471481323242,0.37812059977140977,2.721941555151556,0.807037666762839,0.03641059027030302,36.410590270303025,5467.389339573354,0.4612390271055814,1.4783874749271069,1.8801877289661206,0.04750660702120513,1.7508315540035255,0.1874404659611173,7.0,0.0,24.718706280829696,1.7508315540035255,0.0,2.2729620933532715,0.0
YFLOW_MAIN_PORT,0,29,0.0,0.0,0.03891023868343628,0.0,0.0,0.0,0.4208763904805078,2.5107506442131218,0.7786885620169396,0.02825886321599321,28.258863215993212,490.84805671501704,0.3239611279528388,1.8720355679537362,0.5546070439741015,0.04511592799099162,0.4585868939757347,0.04806116101099178,3.0,0.0,4.3839372645916725,0.4585868939757347,0.0,1.692969560623169,0.0
HYBRID_LATE_DAMPED,0,29,0.0,0.0,0.043643177737362635,0.0,0.07317061882019038,0.0,0.41295068432354487,2.830790856696906,0.804994021451639,0.032121138584030956,32.12113858403096,3556.0315166482055,0.19010772610098337,1.627151622474546,0.649697461980395,0.04485867207404226,0.5535880980314687,0.05658848595339805,3.0,0.0,4.622659182910811,0.5535880980314687,0.0,0.9098280668258667,0.0
HYBRID_LATE_ADAPTIVE,0,29,0.0,0.0,0.043643177737362635,0.0,0.07317061882019038,0.0,0.41295068432354487,2.830790856696906,0.804994021451639,0.032121138584030956,32.12113858403096,3556.0315166482055,0.19010772610098337,1.627151622474546,0.6626037450041622,0.045548119000159204,0.5641991050215438,0.05745992693118751,3.0,0.0,4.622659182910811,0.5641991050215438,0.011395645036827773,0.9098280668258667,0.0
ADAPTIVE_ALLTIME_L05,0,29,0.0,0.0,0.05670359220732278,0.0,0.06890769462585444,0.0,0.42290492618339026,2.7974843198629458,0.8071988078310572,0.03261009439428664,32.61009439428664,3910.2890231911933,0.18636651683114286,1.6356761291433484,1.706965664983727,0.048553651955444366,1.5732435730169527,0.16741468792315573,7.0,0.0,19.906983713933577,1.5732435730169527,0.026101071038283408,0.9635506868362427,0.0
PLAIN_FM,0,30,0.0,0.0,0.07494434153301345,0.0,0.2333967503547667,1.1172783374786377,0.4627508028600341,3.2260413847837763,0.8835641729931072,0.03645988323529392,36.45988323529392,6076.363164243802,0.1440851181321155,1.4477485159543046,0.06970218301285058,0.04333282494917512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,0,30,0.0,0.0,0.04136634980622331,0.0,0.0,0.0,0.4498619675752538,2.596441128843173,0.7931640295225509,0.02201270826085952,22.01270826085952,2102.5126327023067,0.2712628632436481,1.9593543322870333,1.6043720029992983,0.04677711008116603,1.4762428379035555,0.161679866083432,7.0,0.0,23.82786307328218,1.4762428379035555,0.0,1.5403380393981934,0.0
YFLOW_MAIN_PORT,0,30,0.0,0.0,0.03797036736780236,0.0,0.0,0.0,0.42131762567043085,2.453036775060458,0.7807210841336498,0.02510089726558607,25.10089726558607,483.17069016315736,0.3198807627876701,1.8845861052126613,0.46348187897820026,0.04467676504282281,0.3679368579760194,0.03964662202633917,3.0,0.0,5.024806089692022,0.3679368579760194,0.0,1.74008047580719,0.0
HYBRID_LATE_DAMPED,0,30,0.0,0.0,0.04667196537262629,0.0,0.0028490589141845213,0.0,0.45428995888417767,2.7656545703541355,0.7711201263689884,0.02023348780116896,20.233487801168963,1620.8108353523266,0.16478914647582288,1.6646345698045077,0.5562199970008805,0.04484312207205221,0.4597543050767854,0.04972518497379497,3.0,0.0,4.9965501757262025,0.4597543050767854,0.0,0.9698101878166199,0.0
HYBRID_LATE_ADAPTIVE,0,30,0.0,0.0,0.04667196537262629,0.0,0.0028490589141845213,0.0,0.45428995888417767,2.7656545703541355,0.7711201263689884,0.02023348780116896,20.233487801168963,1620.8108353523266,0.16478914647582288,1.6646345698045077,0.5569776769843884,0.044642495980951935,0.46108177001588047,0.049837016966193914,3.0,0.0,4.9965501757262025,0.46108177001588047,0.010998385027050972,0.9698101878166199,0.0
ADAPTIVE_ALLTIME_L05,0,30,0.0,0.0,0.04610093676883516,0.0,0.0300371215820312,0.0,0.42955916838361896,2.796809064147694,0.8044742553787257,0.024889126019151053,24.889126019151053,1972.5888578223214,0.1766852059836792,1.648986152750517,1.429617178044282,0.04754097695695236,1.2978405709727667,0.1425042749615386,7.0,0.0,19.166976589262443,1.2978405709727667,0.02575653389794752,1.005713939666748,0.0
PLAIN_FM,0,31,0.0,0.0,0.05525623602186401,0.0,0.28507189121246324,0.09185194969177246,0.4455985080199772,3.164932395871164,0.8899415178849265,0.027566878982912435,27.56687898291243,4583.492992645776,0.13459371138430862,1.399058871817501,0.0697428350104019,0.04318340093595907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,0,31,0.0,0.0,0.027168156300313426,0.0,0.0,0.0,0.43269754665057536,2.616766231151153,0.8120602096964987,0.0190692827199076,19.069282719907598,1640.444911425476,0.308058071135473,1.863606868568884,1.5151208390016109,0.04702767595881596,1.3863049069186673,0.1500761320348829,7.0,0.0,22.754406528964306,1.3863049069186673,0.0,1.5635154247283936,0.0
YFLOW_MAIN_PORT,0,31,0.0,0.0,0.029163970994317216,0.0,0.0,0.0,0.3883221966525666,2.4954075217194305,0.8008500323600048,0.028498029090293517,28.498029090293517,549.0036146037284,0.3310980770718827,1.822625810559583,0.5655374130001292,0.04525464301696047,0.4672225741087459,0.04859949491219595,3.0,0.0,4.65489070590218,0.4672225741087459,0.0,1.6609950065612793,0.0
HYBRID_LATE_DAMPED,0,31,0.0,0.0,0.032020135217821016,0.0,0.020072993302345132,0.0,0.40809335020700543,2.796801701474046,0.8293383827792457,0.020898804812966243,20.898804812966244,1267.7162519546757,0.1853644059416996,1.6014947349645108,0.553704877034761,0.04472306714160368,0.45778411894571036,0.04785778495715931,3.0,0.0,4.793540654108654,0.45778411894571036,0.0,0.9021744132041931,0.0
HYBRID_LATE_ADAPTIVE,0,31,0.0,0.0,0.032020135217821016,0.0,0.020072993302345132,0.0,0.40809335020700543,2.796801701474046,0.8293383827792457,0.020898804812966243,20.898804812966244,1267.7162519546757,0.1853644059416996,1.6014947349645108,0.5596615670365281,0.04605831200024113,0.4607850529719144,0.04773062304593623,3.0,0.0,4.793540654108654,0.4607850529719144,0.011214939004275948,0.9021744132041931,0.0
ADAPTIVE_ALLTIME_L05,0,31,0.0,0.0,0.02846974236534361,0.0,0.009412479066848611,0.0,0.4158399676921328,2.7601393861846613,0.8145551116503793,0.020039055814009554,20.039055814009558,1269.50227567757,0.19214620620476,1.6129458174269353,1.5156035359832458,0.04775106196757406,1.3829673290019855,0.14891986595466733,7.0,0.0,15.581617543717414,1.3829673290019855,0.02589821699075401,0.9547308683395386,0.0
PLAIN_FM,1,0,0.0,0.0,0.023263957447231254,0.0,0.0,0.43109700083732605,0.47662466265846404,2.2086897000169516,1.1200858245447742,0.04577244242206839,45.772442422068394,10133.282320276972,0.111956956771977,1.7538306089924391,0.06999734102282673,0.0435285879066214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
